Time,SpeedMps,RPM,PowerW,Torque,Efficiency_Percent,PowerLoss_W,Power Pos,Power Loss Pos,Power Loss 5% Drive loss,J,Cumulation,Temp Rise,Temp
25.96,14.03,2291.331658,43068.2625,179.490215,94.82484033,2228.851353,43068.2625,2228.851353,2346.159319,93.84637275,16379.07632,0.030789492,5.373712705
26,14.49,2366.457286,47557.1,191.905789,93.89756251,2902.142302,47557.1,2902.142302,3054.886634,122.1954653,16501.27179,0.040090376,5.413803081
26.04,14.86,2426.884422,39365.6875,154.8959735,96.63271453,1325.555075,39365.6875,1325.555075,1395.321131,55.81284524,16557.08464,0.018311301,5.432114382
26.08,15.1,2466.080402,26065.2,100.9311477,97.23763546,720.0158427,26065.2,720.0158427,757.9114133,30.31645653,16587.40109,0.009946344,5.442060726
26.12,15.62,2551.005025,57907.2,216.7667338,91.54207554,4897.747234,57907.2,4897.747234,5155.523404,206.2209362,16793.62203,0.067657787,5.509718513
26.16,15.74,2570.603015,13641.6,50.6759245,93.48428997,888.847099,13641.6,888.847099,935.6285252,37.42514101,16831.04717,0.01227859,5.521997103
26.2,15.95,2604.899497,24124.0125,88.43617593,96.81873512,767.4487367,24124.0125,767.4487367,807.8407755,32.31363102,16863.3608,0.010601585,5.532598688
26.24,16.15,2637.562814,23272.5,84.25808993,96.59079663,793.4068535,23272.5,793.4068535,835.165109,33.40660436,16896.7674,0.010960172,5.54355886
26.28,16.4,2678.39196,29498.4375,105.1710626,97.53573387,726.9200049,29498.4375,726.9200049,765.1789526,30.6071581,16927.37456,0.010041719,5.553600578
26.32,16.67,2722.487437,32367.2625,113.5302169,97.73041643,734.6020713,32367.2625,734.6020713,773.2653382,30.93061353,16958.30518,0.010147839,5.563748417
26.36,16.94,2766.582915,32895.7875,113.5449907,97.7525444,739.3182186,32895.7875,739.3182186,778.2297038,31.12918815,16989.43436,0.010212988,5.573961406
26.4,17.26,2818.844221,39672,134.3953991,97.74456259,894.7771297,39672,894.7771297,941.8706629,37.67482651,17027.10919,0.012360507,5.586321913
26.44,17.4,2841.708543,17589.95,59.10938681,94.36796725,990.6717448,17589.95,990.6717448,1042.812363,41.71249452,17068.82169,0.013685202,5.600007115
26.48,17.55,2866.20603,19004.0625,63.31555626,94.80859413,986.5780169,19004.0625,986.5780169,1038.503176,41.54012703,17110.36181,0.013628651,5.613635765
26.52,17.75,2898.869347,25592.5,84.30541139,96.58999138,872.7064563,25592.5,872.7064563,918.6383751,36.745535,17147.10735,0.012055622,5.625691387
26.56,18.18,2969.095477,56005.8875,180.1278653,95.5922938,2468.574976,56005.8875,2468.574976,2598.499975,103.939999,17251.04735,0.03410105,5.659792436
26.6,18.34,2995.226131,21181.6,67.53058758,95.12818899,1031.927521,21181.6,1031.927521,1086.239495,43.44957982,17294.49693,0.014255111,5.674047548
26.64,18.57,3032.788945,30773.7125,96.89672214,97.24161124,848.8586254,30773.7125,848.8586254,893.5353952,35.74141581,17330.23834,0.011726186,5.685773734
26.68,18.8,3070.351759,31157.2375,96.90410905,97.22058576,865.9886944,31157.2375,865.9886944,911.5670468,36.46268187,17366.70102,0.011962822,5.697736556
26.72,18.88,3083.417085,10927.2,33.84137493,90.4450953,1044.083546,10927.2,1044.083546,1099.035312,43.96141246,17410.66244,0.014423036,5.712159592
26.76,19.04,3109.547739,21993.6,67.54146487,94.9931589,1101.184604,21993.6,1101.184604,1159.141689,46.36566754,17457.0281,0.015211833,5.727371425
26.8,19.25,3143.844221,29148.2625,88.53663986,96.69710893,962.7353603,29148.2625,962.7353603,1013.405642,40.5362257,17497.56433,0.013299287,5.740670712
26.84,19.4,3168.341709,21015.9375,63.34146965,94.45363721,1165.620138,21015.9375,1165.620138,1226.968566,49.07874265,17546.64307,0.01610195,5.756772662
26.88,19.57,3196.105528,24015.2625,71.75259458,95.28909214,1131.336889,24015.2625,1131.336889,1190.880935,47.63523742,17594.27831,0.015628359,5.77240102
26.92,19.59,3199.371859,2839.1,8.473978372,85.02885557,425.0457615,2839.1,425.0457615,447.416591,17.89666364,17612.17497,0.005871609,5.778272629
26.96,19.46,3178.140704,-18402.3125,-55.29306481,83.0609724,-3117.172793,0,0,0,0,17612.17497,0,5.778272629
27,19.26,3145.477387,-28072,-85.22326527,83.17703327,-4722.54322,0,0,0,0,17612.17497,0,5.778272629
27.04,18.93,3091.582915,-45684.7875,-141.1113974,83.36030063,-7601.811296,0,0,0,0,17612.17497,0,5.778272629
27.08,18.54,3027.889447,-52973.2125,-167.0658477,83.5631668,-8707.11858,0,0,0,0,17612.17497,0,5.778272629
27.12,18.08,2952.763819,-61063.85,-197.4816985,83.78353699,-9902.396645,0,0,0,0,17612.17497,0,5.778272629
27.16,17.66,2884.170854,-54414.15,-180.1616073,83.96656376,-8724.458046,0,0,0,0,17612.17497,0,5.778272629
27.2,17.27,2820.477387,-49382.2875,-167.193721,84.12109726,-7841.365405,0,0,0,0,17612.17497,0,5.778272629
27.24,16.89,2758.417085,-47055.4,-162.8999374,84.25720176,-7407.836685,0,0,0,0,17612.17497,0,5.778272629
27.28,16.55,2702.889447,-41214.8,-145.611708,84.36662914,-6443.262533,0,0,0,0,17612.17497,0,5.778272629
27.32,16.22,2648.994975,-39201.1125,-141.3151226,84.46185471,-6091.125816,0,0,0,0,17612.17497,0,5.778272629
27.36,16.09,2627.763819,-15226.0875,-55.33161859,84.49640522,-2360.590907,0,0,0,0,17612.17497,0,5.778272629
27.4,16.01,2614.698492,-9309,-33.99795509,84.51686478,-1441.325057,0,0,0,0,17612.17497,0,5.778272629
27.44,15.77,2575.502513,-27648.6,-102.5138513,84.57426194,-4265.000614,0,0,0,0,17612.17497,0,5.778272629
27.48,15.44,2521.60804,-37334.9625,-141.3870135,84.6437701,-5733.242675,0,0,0,0,17612.17497,0,5.778272629
27.52,15.09,2464.447236,-38734.9375,-150.0910228,84.70529737,-5924.393503,0,0,0,0,17612.17497,0,5.778272629
27.56,14.74,2407.286432,-37846.8125,-150.1318799,84.75439826,-5769.974304,0,0,0,0,17612.17497,0,5.778272629
27.6,14.55,2376.256281,-20173.4875,-81.06979741,84.77586176,-3071.239624,0,0,0,0,17612.17497,0,5.778272629
27.64,14.71,2402.386935,16970.8,67.45757735,95.19443215,815.5433094,16970.8,815.5433094,858.4666415,34.33866566,17646.51364,0.011265966,5.789538595
27.68,15.06,2459.547739,37770.6875,146.6462681,97.03757246,1118.92925,37770.6875,1118.92925,1177.820263,47.11281053,17693.62645,0.015456959,5.804995554
27.72,15.38,2511.809045,35310.4,134.2416864,97.46558784,894.9110719,35310.4,894.9110719,942.0116546,37.68046619,17731.30692,0.012362358,5.817357912
27.76,15.48,2528.140704,11186.75,42.25460767,92.38286075,852.1103248,11186.75,852.1103248,896.9582367,35.87832947,17767.18525,0.011771105,5.829129017
27.8,15.47,2526.507538,-1121.9375,-4.240523243,84.63779877,-172.3542965,0,0,0,0,17767.18525,0,5.829129017
27.84,15.45,2523.241206,-2241.7,-8.483793822,84.64177965,-344.2852255,0,0,0,0,17767.18525,0,5.829129017
27.88,15.56,2541.20603,12365.2375,46.46585867,92.95054586,871.6817472,12365.2375,871.6817472,917.5597339,36.70238936,17803.88763,0.012041466,5.841170484
27.92,15.71,2565.703518,17003.0625,63.28372921,94.88496979,869.7117842,17003.0625,869.7117842,915.4860886,36.61944354,17840.50708,0.012014253,5.853184737
27.96,15.91,2598.366834,22924.5,84.2501708,96.57392578,785.4103844,22924.5,785.4103844,826.7477731,33.06991092,17873.57699,0.010849708,5.864034445
28,16.1,2629.396985,22046.8875,80.06865024,96.3126149,812.9536451,22046.8875,812.9536451,855.740679,34.22962716,17907.80662,0.011230193,5.875264638
28.04,16.17,2640.829146,8188.5125,29.60984226,90.3925552,786.7068187,8188.5125,786.7068187,828.1124408,33.12449763,17940.93111,0.010867617,5.886132255
28.08,16.11,2631.030151,-7020.9,-25.48228357,84.49120034,-1088.857315,0,0,0,0,17940.93111,0,5.886132255
28.12,15.9,2596.733668,-24367.6125,-89.61009814,84.54392947,-3766.275376,0,0,0,0,17940.93111,0,5.886132255
28.16,15.58,2544.472362,-36516.8,-137.0459977,84.61557795,-5617.898632,0,0,0,0,17940.93111,0,5.886132255
28.2,15.3,2498.743719,-31343.2,-119.7823972,84.66988569,-4804.948387,0,0,0,0,17940.93111,0,5.886132255
28.24,14.97,2444.849246,-36210.4875,-141.4339494,84.72354685,-5531.678158,0,0,0,0,17940.93111,0,5.886132255
28.28,14.56,2377.889447,-43888.9625,-176.2523991,84.77486008,-6682.155951,0,0,0,0,17940.93111,0,5.886132255
28.32,14.21,2320.728643,-36501.9375,-150.1975805,84.80512591,-5546.423443,0,0,0,0,17940.93111,0,5.886132255
28.36,14.02,2289.698492,-19443.4125,-81.08967763,84.81611402,-2952.265584,0,0,0,0,17940.93111,0,5.886132255
28.4,13.81,2255.40201,-21185.5875,-89.69906805,84.82409436,-3215.104768,0,0,0,0,17940.93111,0,5.886132255
28.44,13.56,2214.572864,-24804.0625,-106.9557716,84.82764079,-3763.361461,0,0,0,0,17940.93111,0,5.886132255
28.48,13.34,2178.643216,-21452.75,-94.03039048,84.82547483,-3255.352949,0,0,0,0,17940.93111,0,5.886132255
28.52,13.16,2149.246231,-17291.25,-76.82659725,84.81988997,-2624.830775,0,0,0,0,17940.93111,0,5.886132255
28.56,13.12,2142.713568,-3810.6,-16.98246098,84.81834082,-578.5123046,0,0,0,0,17940.93111,0,5.886132255
28.6,13.03,2128.015075,-8531.4375,-38.28413997,84.81380895,-1295.600398,0,0,0,0,17940.93111,0,5.886132255
28.64,12.85,2098.61809,-16886.7,-76.83918642,84.80244102,-2566.366192,0,0,0,0,17940.93111,0,5.886132255
28.68,12.75,2082.286432,-9280,-42.55777253,84.79476076,-1411.046201,0,0,0,0,17940.93111,0,5.886132255
28.72,12.68,2070.854271,-6452.8625,-29.75597979,84.78857284,-981.5724788,0,0,0,0,17940.93111,0,5.886132255
28.76,12.59,2056.155779,-8244.3375,-38.28874482,84.7800169,-1254.786774,0,0,0,0,17940.93111,0,5.886132255
28.8,12.49,2039.824121,-9091.5,-42.56123311,84.76957826,-1384.673793,0,0,0,0,17940.93111,0,5.886132255
28.84,12.38,2021.859296,-9916.9125,-46.83784814,84.75687375,-1511.647492,0,0,0,0,17940.93111,0,5.886132255
28.88,12.31,2010.427136,-6265.0875,-29.75844168,84.74801111,-955.5504496,0,0,0,0,17940.93111,0,5.886132255
28.92,12.27,2003.894472,-3564.1,-16.98425163,84.74291296,-543.7778394,0,0,0,0,17940.93111,0,5.886132255
28.96,12.3,2008.79397,2671.9875,12.70195027,87.30913671,339.0982809,2671.9875,339.0982809,356.9455588,14.27782235,17955.20894,0.004684325,5.89081658
29,12.51,2043.090452,18886.6125,88.27502673,96.05551143,744.9802707,18886.6125,744.9802707,784.1897586,31.36759035,17986.57653,0.010291204,5.901107784
29.04,12.94,2113.316583,39670.1875,179.2549158,94.47646949,2191.194912,39670.1875,2191.194912,2306.52096,92.2608384,18078.83736,0.030269304,5.931377088
29.08,13.22,2159.045226,26552.4,117.439292,97.02042115,791.1496956,26552.4,791.1496956,832.7891532,33.31156613,18112.14893,0.010928992,5.94230608
29.12,13.25,2163.944724,2878.6125,12.70306224,87.43295739,361.7564596,2878.6125,361.7564596,380.7962732,15.23185093,18127.38078,0.004997326,5.947303406
29.16,13.34,2178.643216,8674.9875,38.02367818,91.63970794,725.2542912,8674.9875,725.2542912,763.4255696,30.53702279,18157.9178,0.010018708,5.957322114
29.2,13.44,2194.974874,9707.75,42.23382464,92.22990913,754.3009966,9707.75,754.3009966,794.0010491,31.76004196,18189.67785,0.010419961,5.967742076
29.24,13.73,2242.336683,28562.4625,121.637142,97.18438966,804.2076461,28562.4625,804.2076461,846.5343643,33.86137457,18223.53922,0.011109375,5.978851451
29.28,14.05,2294.59799,32224.8,134.1080982,97.13102786,924.520533,32224.8,924.520533,973.1795084,38.92718034,18262.4664,0.012771385,5.991622835
29.32,14.1,2302.763819,5102.1875,21.15818447,89.04089923,559.1538694,5102.1875,559.1538694,588.5830205,23.54332082,18286.00972,0.007724187,5.999347022
29.36,14.01,2288.065327,-9170.8875,-38.27492321,84.81661691,-1392.450982,0,0,0,0,18286.00972,0,5.999347022
29.4,13.75,2245.603015,-26163.8,-111.2600421,84.82560866,-3970.197402,0,0,0,0,18286.00972,0,5.999347022
29.44,13.4,2188.442211,-34446.5625,-150.3080319,84.82655426,-5226.730471,0,0,0,0,18286.00972,0,5.999347022
29.48,12.93,2111.683417,-44859.7375,-202.861345,84.80786541,-6815.151696,0,0,0,0,18286.00972,0,5.999347022
29.52,12.37,2020.226131,-51359,-242.7660527,84.75560766,-7829.367462,0,0,0,0,18286.00972,0,5.999347022
29.56,12.3,2008.79397,-6260.0125,-29.75851027,84.74674502,-954.8556687,0,0,0,0,18286.00972,0,5.999347022
29.6,12.17,1987.562814,-11531.4875,-55.40332785,84.72897468,-1760.976376,0,0,0,0,18286.00972,0,5.999347022
29.64,11.91,1945.100503,-22695.4,-111.4210322,84.68811818,-3475.092827,0,0,0,0,18286.00972,0,5.999347022
29.68,11.72,1914.070352,-16275.1625,-81.19678231,84.65350216,-2497.667462,0,0,0,0,18286.00972,0,5.999347022
29.72,11.55,1886.306533,-14340.1375,-72.595956,84.61960909,-2205.569204,0,0,0,0,18286.00972,0,5.999347022
29.76,11.5,1878.140704,-4177.8125,-21.24184336,84.60887132,-643.0124981,0,0,0,0,18286.00972,0,5.999347022
29.8,11.34,1852.01005,-13247.2,-68.30494345,84.57318677,-2043.620803,0,0,0,0,18286.00972,0,5.999347022
29.84,11.18,1825.879397,-13061.6,-68.31179129,84.53493902,-2019.984405,0,0,0,0,18286.00972,0,5.999347022
29.88,11.09,1811.180905,-7265.5875,-38.30718937,84.51198583,-1125.295222,0,0,0,0,18286.00972,0,5.999347022
29.92,10.97,1791.582915,-9596.1,-51.14806811,84.48023086,-1489.292566,0,0,0,0,18286.00972,0,5.999347022
29.96,10.88,1776.884422,-7128.5625,-38.31017746,84.45537219,-1108.108509,0,0,0,0,18286.00972,0,5.999347022
30,10.86,1773.61809,-1576.15,-8.486113159,84.44975005,-245.0952646,0,0,0,0,18286.00972,0,5.999347022
30.04,10.87,1775.251256,787.7125,4.237203191,85.32305274,115.6121481,787.7125,115.6121481,121.696998,4.867879922,18290.8776,0.001597073,6.000944095
30.08,10.85,1771.984925,-1574.7,-8.486120351,84.44693899,-244.9140518,0,0,0,0,18290.8776,0,6.000944095
30.12,10.83,1768.718593,-1571.8,-8.486134783,84.44131685,-244.5513817,0,0,0,0,18290.8776,0,6.000944095
30.16,10.82,1767.085427,-784.8125,-4.241112066,84.43850579,-122.1285518,0,0,0,0,18290.8776,0,6.000944095
30.2,10.78,1760.552764,-3132,-16.98807188,84.4268131,-487.7522138,0,0,0,0,18290.8776,0,6.000944095
30.24,10.83,1768.718593,3916.8125,21.14683725,88.41174549,453.890201,3916.8125,453.890201,477.779159,19.11116636,18309.98877,0.006270068,6.007214163
30.28,11.01,1798.115578,14250.6,75.6810116,94.73105588,750.8561505,14250.6,750.8561505,790.3748953,31.61499581,18341.60376,0.010372374,6.017586537
30.32,11.19,1827.512563,14485.5,75.69104502,94.81351756,751.2879136,14485.5,751.2879136,790.8293827,31.63317531,18373.23694,0.010378338,6.027964875
30.36,11.25,1837.311558,4880.7,25.36709228,89.23993799,525.1663465,4880.7,525.1663465,552.8066805,22.11226722,18395.34921,0.007254681,6.035219556
30.4,11.37,1856.909548,9839.7,50.60139505,92.67723394,720.5382116,9839.7,720.5382116,758.4612754,30.33845102,18425.68766,0.00995356,6.045173116
30.44,11.51,1879.773869,11611.6,58.98720802,93.59687738,743.5049862,11611.6,743.5049862,782.6368276,31.3054731,18456.99313,0.010270825,6.055443941
30.48,11.46,1871.60804,-4163.3125,-21.2420042,84.60021489,-641.1411786,0,0,0,0,18456.99313,0,6.055443941
30.52,11.25,1837.311558,-17287.9875,-89.85308958,84.55189539,-2670.666394,0,0,0,0,18456.99313,0,6.055443941
30.56,11.02,1799.748744,-18567.6125,-98.51799549,84.4936374,-2879.161321,0,0,0,0,18456.99313,0,6.055443941
30.6,10.94,1786.683417,-6368.4,-34.03722215,84.47218694,-988.8732467,0,0,0,0,18456.99313,0,6.055443941
30.64,11.16,1822.613065,17624.75,92.34212583,95.67160076,762.8695457,17624.75,762.8695457,803.0205744,32.12082298,18489.11395,0.010538328,6.065982268
30.68,11.41,1863.442211,20454.0625,104.817798,96.15387352,786.6891132,20454.0625,786.6891132,828.0938034,33.12375214,18522.23771,0.010867373,6.076849641
30.72,11.42,1865.075377,827.5875,4.237297101,85.47038351,120.2452898,827.5875,120.2452898,126.5739893,5.062959572,18527.30067,0.001661076,6.078510717
30.76,11.24,1835.678392,-14785.65,-76.91573735,84.54947305,-2284.460838,0,0,0,0,18527.30067,0,6.078510717
30.8,11.23,1834.045226,-814.5375,-4.241040546,84.54705071,-125.8700668,0,0,0,0,18527.30067,0,6.078510717
30.84,11.29,1843.844221,4898.1,25.36733259,89.2530344,526.3971219,4898.1,526.3971219,554.1022336,22.16408934,18549.46476,0.007271683,6.0857824
30.88,11.54,1884.673367,20689.6875,104.8308771,96.213846,783.3434318,20689.6875,783.3434318,824.5720335,32.98288134,18582.44764,0.010821155,6.096603555
30.92,11.78,1923.869347,20288.4,100.7032776,96.22440446,766.0079252,20288.4,766.0079252,806.3241318,32.25296527,18614.7006,0.010581682,6.107185237
30.96,12.01,1961.432161,19834.9125,96.56691981,96.19776931,754.1691309,19834.9125,754.1691309,793.8622431,31.75448972,18646.45509,0.01041814,6.117603376
31,12.22,1995.728643,18445.0875,88.25729475,95.94786436,747.4199652,18445.0875,747.4199652,786.7578581,31.47031433,18677.92541,0.010324906,6.127928283
31.04,12.38,2021.859296,14268,67.38815305,94.65736655,762.2869411,14268,762.2869411,802.4073064,32.09629226,18710.0217,0.01053028,6.138458562
31.08,12.47,2036.557789,8107.3125,38.01469911,91.46125813,692.2624868,8107.3125,692.2624868,728.6973545,29.14789418,18739.16959,0.009562957,6.14802152
31.12,12.53,2046.356784,5437.5,25.37402108,89.57662169,566.7711958,5437.5,566.7711958,596.6012587,23.86405035,18763.03364,0.007829413,6.155850933
31.16,12.5,2041.457286,-2722.0125,-12.73272032,84.7707168,-414.5429924,0,0,0,0,18763.03364,0,6.155850933
31.2,12.41,2026.758794,-8126.8875,-38.29072275,84.76046994,-1238.499464,0,0,0,0,18763.03364,0,6.155850933
31.24,12.29,2007.160804,-10744.5,-51.11818493,84.74547892,-1639.022017,0,0,0,0,18763.03364,0,6.155850933
31.28,12.01,1961.432161,-24664.5,-120.0799244,84.70461669,-3772.529816,0,0,0,0,18763.03364,0,6.155850933
31.32,11.76,1920.603015,-21541.5625,-107.1053037,84.6611286,-3304.23257,0,0,0,0,18763.03364,0,6.155850933
31.36,11.48,1874.874372,-23588.6,-120.1438031,84.6045431,-3631.572746,0,0,0,0,18763.03364,0,6.155850933
31.4,11.19,1827.512563,-23831.8375,-124.5284378,84.53736136,-3685.030914,0,0,0,0,18763.03364,0,6.155850933
31.44,11.03,1801.38191,-12887.6,-68.31839156,84.4963187,-1998.052431,0,0,0,0,18763.03364,0,6.155850933
31.48,10.83,1768.718593,-15848.5,-85.56591621,84.44131685,-2465.817899,0,0,0,0,18763.03364,0,6.155850933
31.52,10.57,1726.256281,-20169.5,-111.5735477,84.36343196,-3153.81759,0,0,0,0,18763.03364,0,6.155850933
31.56,10.67,1742.58794,7699.5,42.19288299,91.40449817,661.8106634,7699.5,661.8106634,696.6428036,27.86571214,18790.89935,0.009142294,6.164993227
31.6,10.86,1773.61809,14828.7875,79.83933556,94.91925432,753.4129796,14828.7875,753.4129796,793.0662943,31.72265177,18822.62201,0.010407694,6.175400921
31.64,11.15,1820.979899,23138.0125,121.3367286,96.15307486,890.1020207,23138.0125,890.1020207,936.9494955,37.47797982,18860.09999,0.012295925,6.187696846
31.68,11.32,1848.743719,13847.1375,71.52447442,94.57951462,750.5820633,13847.1375,750.5820633,790.0863824,31.6034553,18891.70344,0.010368588,6.198065434
31.72,11.37,1856.909548,4112.5625,21.14916102,88.58902447,469.2835006,4112.5625,469.2835006,493.9826322,19.75930529,18911.46275,0.006482712,6.204548145
31.76,11.56,1887.939698,15793.0375,79.88200006,95.23751665,752.1407807,15793.0375,752.1407807,791.7271376,31.6690855,18943.13183,0.01039012,6.214938265
31.8,11.54,1884.673367,-1674.75,-8.48565313,84.61752774,-257.6179541,0,0,0,0,18943.13183,0,6.214938265
31.84,11.67,1905.904523,10937.7125,54.80204248,93.23939133,739.4559392,10937.7125,739.4559392,778.3746728,31.13498691,18974.26682,0.010214891,6.225153156
31.88,11.84,1933.668342,14488.0375,71.54824021,94.79204153,754.5309755,14488.0375,754.5309755,794.2431321,31.76972528,19006.03654,0.010423138,6.235576294
31.92,12.02,1963.065327,15568.65,75.73342275,95.15718054,753.9616113,15568.65,753.9616113,793.6438014,31.74575206,19037.7823,0.010415273,6.245991567
31.96,12.26,2002.261307,21123.6,100.7438543,96.42338705,755.5094137,21123.6,755.5094137,795.273067,31.81092268,19069.59322,0.010436654,6.256428222
32,12.46,2034.924623,17922,84.10262054,95.82629189,748.0119671,17922,748.0119671,787.381018,31.49524072,19101.08846,0.010333084,6.266761306
32.04,12.54,2047.98995,7250,33.80504882,90.88082558,661.1401458,7250,661.1401458,695.9369956,27.83747982,19128.92594,0.009133031,6.275894337
32.08,12.58,2054.522613,3642.4,16.92965444,88.13640324,432.1196485,3642.4,432.1196485,454.8627879,18.19451151,19147.12045,0.005969328,6.281863665
32.12,12.64,2064.321608,5485.35,25.37455105,89.5980722,570.5821468,5485.35,570.5821468,600.6127861,24.02451144,19171.14496,0.007882058,6.289745723
32.16,12.78,2087.18593,12900.65,59.02307563,94.01943882,771.5312653,12900.65,771.5312653,812.138174,32.48552696,19203.63049,0.010657981,6.300403704
32.2,13.03,2128.015075,23390.3125,104.9621471,96.80748614,746.7389692,23390.3125,746.7389692,786.0410202,31.44164081,19235.07213,0.010315499,6.310719203
32.24,13.4,2188.442211,35449.2375,154.6832175,96.20048715,1346.898333,35449.2375,1346.898333,1417.787719,56.71150875,19291.78364,0.018606138,6.329325341
32.28,13.72,2240.703518,31459.2,134.0709419,97.03007929,934.3132945,31459.2,934.3132945,983.4876784,39.33950714,19331.12315,0.012906662,6.342232003
32.32,13.99,2284.798995,27121.1625,113.3526516,97.23421141,750.1140182,27121.1625,750.1140182,789.5937034,31.58374814,19362.70689,0.010362122,6.352594126
32.36,14.12,2306.030151,13246.8375,54.85530189,93.86430824,812.7851173,13246.8375,812.7851173,855.5632813,34.22253125,19396.92943,0.011227865,6.36382199
32.4,14.15,2310.929648,3074.3625,12.70397796,87.46633587,385.3302698,3074.3625,385.3302698,405.6108103,16.22443241,19413.15386,0.005322977,6.369144967
32.44,14.19,2317.462312,4109.3,16.9327131,88.27375828,481.8664511,4109.3,481.8664511,507.2278433,20.28911373,19433.44297,0.006656533,6.3758015
32.48,14.45,2359.924623,26993.2,109.2264007,97.29966602,728.9065529,26993.2,728.9065529,767.2700557,30.69080223,19464.13377,0.010069161,6.385870661
32.52,14.82,2420.351759,39258.3875,154.8907031,96.6226429,1325.895938,39258.3875,1325.895938,1395.679934,55.82719738,19519.96097,0.01831601,6.404186671
32.56,15.13,2470.979899,33656.3125,130.0674725,97.48212143,847.4250792,33656.3125,847.4250792,892.0263991,35.68105597,19555.64203,0.011706383,6.415893054
32.6,15.43,2519.974874,33234,125.9382885,97.58915693,801.2195847,33234,801.2195847,843.3890365,33.73556146,19589.37759,0.011068098,6.426961151
32.64,15.64,2554.271357,23652.0375,88.42456003,96.78794454,759.7165627,23652.0375,759.7165627,799.701645,31.9880658,19621.36565,0.010494772,6.437455924
32.68,15.8,2580.40201,18235.2,67.4830249,95.28806189,859.2313383,18235.2,859.2313383,904.4540404,36.17816161,19657.54382,0.011869476,6.449325399
32.72,15.93,2601.633166,14952.7625,54.88412654,93.9850673,899.3986005,14952.7625,899.3986005,946.735369,37.86941476,19695.41323,0.012424349,6.461749748
32.76,16.18,2642.462312,29099.6875,105.1600794,97.51345615,723.5764885,29099.6875,723.5764885,761.6594616,30.46637846,19725.87961,0.009995531,6.471745279
32.8,16.51,2696.356784,39105.4125,138.4939798,97.57113788,949.8165521,39105.4125,949.8165521,999.806897,39.99227588,19765.87189,0.013120825,6.484866104
32.84,16.74,2733.919598,27722.1875,96.83071537,97.27342365,755.8666072,27722.1875,755.8666072,795.6490602,31.82596241,19797.69785,0.010441589,6.495307693
32.88,16.91,2761.683417,20736.8125,71.7033573,95.66488126,898.9654444,20736.8125,898.9654444,946.2794152,37.85117661,19835.54902,0.012418365,6.507726058
32.92,17.09,2791.080402,22185,75.90291724,96.00825143,885.5694205,22185,885.5694205,932.1783374,37.28713349,19872.83616,0.012233312,6.519959369
32.96,17.34,2831.909548,31202.1875,105.2148515,97.59172294,751.4351229,31202.1875,751.4351229,790.9843399,31.63937359,19904.47553,0.010380372,6.530339741
33,17.58,2871.105528,30380.4,101.0452062,97.45723809,772.5012401,30380.4,772.5012401,813.1592002,32.52636801,19937.0019,0.010671381,6.541011122
33.04,17.69,2889.070352,14063.9125,46.48570483,92.73187598,1022.182602,14063.9125,1022.182602,1075.981687,43.03926747,19980.04117,0.014120495,6.555131617
33.08,17.83,2911.934673,18026.4,59.11514484,94.30850312,1025.971993,18026.4,1025.971993,1079.970519,43.19882076,20023.23999,0.014172841,6.569304458
33.12,17.95,2931.532663,15564.3,50.69979902,93.25154714,1050.349449,15564.3,1050.349449,1105.630999,44.22523995,20067.46523,0.014509593,6.583814051
33.16,18.16,2965.829146,27488.7375,88.50749461,96.82683147,872.263967,27488.7375,872.263967,918.1725969,36.72690388,20104.19213,0.012049509,6.59586356
33.2,18.38,3001.758794,29140.65,92.70322123,97.04775136,860.3044429,29140.65,860.3044429,905.5836241,36.22334496,20140.41548,0.0118843,6.60774786
33.24,18.42,3008.291457,5336,16.9382014,87.43515667,670.4600403,5336,670.4600403,705.7474109,28.22989643,20168.64537,0.009261777,6.617009637
33.28,18.31,2990.326633,-14646.0875,-46.77075468,83.67592499,-2390.838309,0,0,0,0,20168.64537,0,6.617009637
33.32,17.95,2931.532663,-47319.3,-154.1398585,83.84202471,-7645.8408,0,0,0,0,20168.64537,0,6.617009637
33.36,17.5,2858.040201,-57827.8125,-193.2145434,84.03189185,-9234.007642,0,0,0,0,20168.64537,0,6.617009637
33.4,16.92,2763.316583,-72368.05,-250.0849801,84.24684816,-11400.2488,0,0,0,0,20168.64537,0,6.617009637
33.44,16.57,2706.155779,-42490.4375,-149.9373365,84.3604517,-6645.312498,0,0,0,0,20168.64537,0,6.617009637
33.48,16.18,2642.462312,-46300.3125,-167.3194785,84.47275185,-7189.164416,0,0,0,0,20168.64537,0,6.617009637
33.52,15.77,2575.502513,-47485.6875,-176.0646364,84.57426194,-7325.017771,0,0,0,0,20168.64537,0,6.617009637
33.56,15.28,2495.477387,-55152.5625,-211.049068,84.67337441,-8453.026758,0,0,0,0,20168.64537,0,6.617009637
33.6,14.84,2423.61809,-48041.4,-189.2878993,84.74170504,-7330.298516,0,0,0,0,20168.64537,0,6.617009637
33.64,14.44,2358.291457,-42456,-171.9146862,84.78663331,-6458.986963,0,0,0,0,20168.64537,0,6.617009637
33.68,13.89,2268.467337,-56482.9375,-237.7694902,84.82160265,-8573.204686,0,0,0,0,20168.64537,0,6.617009637
33.72,13.49,2203.140704,-39701,-172.0800778,84.8276488,-6023.575151,0,0,0,0,20168.64537,0,6.617009637
33.76,13.1,2139.447236,-37591.6125,-167.7879458,84.81733374,-5707.409068,0,0,0,0,20168.64537,0,6.617009637
