:Lap,:LapTime,:Time,IMU_accel_lat,IMU_accel_long,IMU_accel_temp,IMU_accel_vert,IMU_pitch,IMU_roll,IMU_yaw,Shift Air Pressure:Sensor,Speed Input,Speed_Limit,Speed_Limit:Value,Start/Stop Button,Steering Angle,TPS,WSS_FL,WSS_FR,WSS_RL,WSS_RR,Wakeup_Flag,Wakeup_Flag:Value
0,76.533,76.533,1.675,0.012,26.5,0.906,-1.5,1.2,67.8,8,32.7,0,0,0,-65,63.9,38.2,32.7,38.3,39.5,0,0
0,76.538,76.538,1.675,0.012,26.5,0.906,-1.5,1.2,67.8,8,32.7,0,0,0,-65,63.9,38.2,32.7,38.3,39.5,0,0
0,76.543,76.543,1.728,0.133,26.5,0.916,-0.4,3.4,70.5,8,32.4,0,0,0,-65,64.3,38.5,32.4,39.3,37.5,0,0
0,76.548,76.548,1.728,0.133,26.5,0.916,-0.4,3.4,70.5,8,32.4,0,0,0,-65,64.3,38.5,32.4,39.3,37.5,0,0
0,76.553,76.553,1.728,0.133,26.5,0.916,-0.4,3.4,70.5,8,32.4,0,0,0,-65,64.3,38.5,32.4,39.3,37.5,0,0
0,76.558,76.558,1.728,0.133,26.5,0.916,-0.4,3.4,70.5,8,32.4,0,0,0,-65,64.3,38.5,32.4,39.3,37.5,0,0
0,76.563,76.563,1.515,0.151,26.5,0.836,0.1,2.1,68.4,8,32.7,0,0,0,-63,65.7,38.8,32.7,39.5,40.9,0,0
0,76.568,76.568,1.515,0.151,26.5,0.836,0.1,2.1,68.4,8,32.7,0,0,0,-63,65.7,38.8,32.7,39.5,40.9,0,0
0,76.573,76.573,1.515,0.151,26.5,0.836,0.1,2.1,68.4,8,32.7,0,0,0,-62,65.7,38.8,32.7,39.5,40.9,0,0
0,76.578,76.578,1.515,0.151,26.5,0.836,0.1,2.1,68.4,8,32.7,0,0,0,-62,65.7,38.8,32.7,39.5,40.9,0,0
0,76.583,76.583,1.593,0.224,26.5,0.924,-1,5.9,70.3,8,32.7,0,0,0,-59,67,39,32.7,40,41.4,0,0
0,76.588,76.588,1.593,0.224,26.5,0.924,-1,5.9,70.3,8,32.7,0,0,0,-59,67,39,32.7,40,41.4,0,0
0,76.593,76.593,1.593,0.224,26.5,0.924,-1,5.9,70.3,8,32.7,0,0,0,-56,67,39,32.7,40,41.4,0,0
0,76.598,76.598,1.593,0.224,26.5,0.924,-1,5.9,70.3,8,32.7,0,0,0,-56,67,39,32.7,40,41.4,0,0
0,76.603,76.603,1.712,0.277,26.5,0.959,-2.4,4.9,72.8,8,33,0,0,0,-52,67.2,39,33,40.6,38.8,0,0
0,76.608,76.608,1.712,0.277,26.5,0.959,-2.4,4.9,72.8,8,33,0,0,0,-52,67.2,39,33,40.6,38.8,0,0
0,76.613,76.613,1.712,0.277,26.5,0.959,-2.4,4.9,72.8,8,33,0,0,0,-48,67.2,39,33,40.6,38.8,0,0
0,76.618,76.618,1.712,0.277,26.5,0.959,-2.4,4.9,72.8,8,33,0,0,0,-48,67.2,39,33,40.6,38.8,0,0
0,76.623,76.623,1.373,0.336,26.5,0.83,-3.9,7.2,67.4,8,33.7,0,0,0,-43,67.3,39.3,33.7,40.9,41.6,0,0
0,76.628,76.628,1.373,0.336,26.5,0.83,-3.9,7.2,67.4,8,33.7,0,0,0,-43,67.3,39.3,33.7,40.9,41.6,0,0
0,76.633,76.633,1.373,0.336,26.5,0.83,-3.9,7.2,67.4,8,33.7,0,0,0,-37,67.3,39.3,33.7,40.9,41.6,0,0
0,76.638,76.638,1.373,0.336,26.5,0.83,-3.9,7.2,67.4,8,33.7,0,0,0,-37,67.3,39.3,33.7,40.9,41.6,0,0
0,76.643,76.643,1.166,0.452,26.5,0.813,-1.5,8.6,67,8,34,0,0,0,-31,67.3,39.7,34,41.4,42.7,0,0
0,76.648,76.648,1.166,0.452,26.5,0.813,-1.5,8.6,67,8,34,0,0,0,-31,67.3,39.7,34,41.4,42.7,0,0
0,76.653,76.653,1.166,0.452,26.5,0.813,-1.5,8.6,67,8,34,0,0,0,-26,67.3,39.7,34,41.4,42.7,0,0
0,76.658,76.658,1.166,0.452,26.5,0.813,-1.5,8.6,67,8,34,0,0,0,-26,67.3,39.7,34,41.4,42.7,0,0
0,76.663,76.663,1.18,0.52,26.5,0.858,-1.1,11.7,61.8,8,34.8,0,0,0,-22,67.2,39.6,34.8,41.4,39.1,0,0
0,76.668,76.668,1.18,0.52,26.5,0.858,-1.1,11.7,61.8,8,34.8,0,0,0,-22,67.2,39.6,34.8,41.4,39.1,0,0
0,76.673,76.673,1.18,0.52,26.5,0.858,-1.1,11.7,61.8,9,34.8,0,0,0,-19,67.2,39.6,34.8,41.4,39.1,0,0
0,76.678,76.678,1.18,0.52,26.5,0.858,-1.1,11.7,61.8,9,34.8,0,0,0,-19,67.2,39.6,34.8,41.4,39.1,0,0
0,76.683,76.683,1.067,0.66,26.5,0.927,-0.2,10.1,54.5,8,35.5,0,0,0,-15,66.8,39.8,35.5,41.9,40.3,0,0
0,76.688,76.688,1.067,0.66,26.5,0.927,-0.2,10.1,54.5,8,35.5,0,0,0,-15,66.8,39.8,35.5,41.9,40.3,0,0
0,76.693,76.693,1.067,0.66,26.5,0.927,-0.2,10.1,54.5,8,35.5,0,0,0,-12,66.8,39.8,35.5,41.9,40.3,0,0
0,76.698,76.698,1.067,0.66,26.5,0.927,-0.2,10.1,54.5,8,35.5,0,0,0,-12,66.8,39.8,35.5,41.9,40.3,0,0
0,76.703,76.703,0.911,0.646,26.5,0.927,-0.7,9.7,40.8,27,36.2,0,0,0,-9,65.5,39.7,36.2,41.6,43.7,0,0
0,76.708,76.708,0.911,0.646,26.5,0.927,-0.7,9.7,40.8,27,36.2,0,0,0,-9,65.5,39.7,36.2,41.6,43.7,0,0
0,76.713,76.713,0.911,0.646,26.5,0.927,-0.7,9.7,40.8,10,36.2,0,0,0,-6,65.5,39.7,36.2,41.6,43.7,0,0
0,76.718,76.718,0.911,0.646,26.5,0.927,-0.7,9.7,40.8,10,36.2,0,0,0,-6,65.5,39.7,36.2,41.6,43.7,0,0
0,76.723,76.723,1.005,0.705,27,0.907,0.5,6.1,35.1,14,37.1,0,0,0,-4,62.6,39.6,37.1,41.9,40.8,0,0
0,76.728,76.728,1.005,0.705,27,0.907,0.5,6.1,35.1,14,37.1,0,0,0,-4,62.6,39.6,37.1,41.9,40.8,0,0
0,76.733,76.733,1.005,0.705,27,0.907,0.5,6.1,35.1,8,37.1,0,0,0,-1,62.6,39.6,37.1,41.9,40.8,0,0
0,76.738,76.738,1.005,0.705,27,0.907,0.5,6.1,35.1,8,37.1,0,0,0,-1,62.6,39.6,37.1,41.9,40.8,0,0
0,76.743,76.743,0.945,0.825,27,1.015,2.3,6.4,22.9,8,37.8,0,0,0,1,60.1,39.6,37.8,42.6,41.6,0,0
0,76.748,76.748,0.945,0.825,27,1.015,2.3,6.4,22.9,8,37.8,0,0,0,1,60.1,39.6,37.8,42.6,41.6,0,0
0,76.753,76.753,0.945,0.825,27,1.015,2.3,6.4,22.9,13,37.8,0,0,0,2,60.1,39.6,37.8,42.6,41.6,0,0
0,76.758,76.758,0.945,0.825,27,1.015,2.3,6.4,22.9,13,37.8,0,0,0,2,60.1,39.6,37.8,42.6,41.6,0,0
0,76.763,76.763,0.686,0.861,27,1.001,1.9,7.9,11.2,8,38.9,0,0,0,4,59.4,39.9,38.9,43,44.3,0,0
0,76.768,76.768,0.686,0.861,27,1.001,1.9,7.9,11.2,8,38.9,0,0,0,4,59.4,39.9,38.9,43,44.3,0,0
0,76.773,76.773,0.686,0.861,27,1.001,1.9,7.9,11.2,9,38.9,0,0,0,4,59.4,39.9,38.9,43,44.3,0,0
0,76.778,76.778,0.686,0.861,27,1.001,1.9,7.9,11.2,9,38.9,0,0,0,4,59.4,39.9,38.9,43,44.3,0,0
0,76.783,76.783,0.697,0.817,27,1.084,4.3,5.7,7.4,8,39.6,0,0,0,5,56.9,40,39.6,42.9,42.4,0,0
0,76.788,76.788,0.697,0.817,27,1.084,4.3,5.7,7.4,8,39.6,0,0,0,5,56.9,40,39.6,42.9,42.4,0,0
0,76.793,76.793,0.697,0.817,27,1.084,4.3,5.7,7.4,8,39.6,0,0,0,5,56.9,40,39.6,42.9,42.4,0,0
0,76.798,76.798,0.697,0.817,27,1.084,4.3,5.7,7.4,8,39.6,0,0,0,5,56.9,40,39.6,42.9,42.4,0,0
0,76.803,76.803,0.737,0.797,26.5,1.083,1.8,4.8,2.8,8,40.4,0,0,0,4,50.3,40.7,40.4,44,42.4,0,0
0,76.808,76.808,0.737,0.797,26.5,1.083,1.8,4.8,2.8,8,40.4,0,0,0,4,50.3,40.7,40.4,44,42.4,0,0
0,76.813,76.813,0.737,0.797,26.5,1.083,1.8,4.8,2.8,9,40.4,0,0,0,3,50.3,40.7,40.4,44,42.4,0,0
0,76.818,76.818,0.737,0.797,26.5,1.083,1.8,4.8,2.8,9,40.4,0,0,0,3,50.3,40.7,40.4,44,42.4,0,0
0,76.823,76.823,0.594,0.845,26.5,1.035,1.7,5.2,-3.8,8,41.1,0,0,0,1,47.3,41,41.1,44.3,44.4,0,0
0,76.828,76.828,0.594,0.845,26.5,1.035,1.7,5.2,-3.8,8,41.1,0,0,0,1,47.3,41,41.1,44.3,44.4,0,0
0,76.833,76.833,0.594,0.845,26.5,1.035,1.7,5.2,-3.8,8,41.1,0,0,0,-2,47.3,41,41.1,44.3,44.4,0,0
0,76.838,76.838,0.594,0.845,26.5,1.035,1.7,5.2,-3.8,8,41.1,0,0,0,-2,47.3,41,41.1,44.3,44.4,0,0
0,76.843,76.843,0.389,0.633,27,0.846,-5.1,3.1,-6.4,8,41.7,0,0,0,-7,50,41.5,41.7,43.4,43.9,0,0
0,76.848,76.848,0.389,0.633,27,0.846,-5.1,3.1,-6.4,8,41.7,0,0,0,-7,50,41.5,41.7,43.4,43.9,0,0
0,76.853,76.853,0.389,0.633,27,0.846,-5.1,3.1,-6.4,9,41.7,0,0,0,-13,50,41.5,41.7,43.4,43.9,0,0
0,76.858,76.858,0.389,0.633,27,0.846,-5.1,3.1,-6.4,9,41.7,0,0,0,-13,50,41.5,41.7,43.4,43.9,0,0
0,76.863,76.863,0.896,0.524,26.5,1.05,-1.2,-2.8,0.6,8,41.9,0,0,0,-18,53.3,42,41.9,44.3,44.1,0,0
0,76.868,76.868,0.896,0.524,26.5,1.05,-1.2,-2.8,0.6,8,41.9,0,0,0,-18,53.3,42,41.9,44.3,44.1,0,0
0,76.873,76.873,0.896,0.524,26.5,1.05,-1.2,-2.8,0.6,18,41.9,0,0,0,-22,53.3,42,41.9,44.3,44.1,0,0
0,76.878,76.878,0.896,0.524,26.5,1.05,-1.2,-2.8,0.6,18,41.9,0,0,0,-22,53.3,42,41.9,44.3,44.1,0,0
0,76.883,76.883,0.704,0.4,26.5,0.871,-3.1,-2.5,2.5,8,41.9,0,0,0,-26,55.7,42.7,41.9,44.1,43.7,0,0
0,76.888,76.888,0.704,0.4,26.5,0.871,-3.1,-2.5,2.5,8,41.9,0,0,0,-26,55.7,42.7,41.9,44.1,43.7,0,0
0,76.893,76.893,0.704,0.4,26.5,0.871,-3.1,-2.5,2.5,13,41.9,0,0,0,-29,55.7,42.7,41.9,44.1,43.7,0,0
0,76.898,76.898,0.704,0.4,26.5,0.871,-3.1,-2.5,2.5,13,41.9,0,0,0,-29,55.7,42.7,41.9,44.1,43.7,0,0
0,76.903,76.903,1.008,0.38,26.5,0.949,1.7,-6.9,12.2,0,42.1,0,0,0,-30,57.8,43.2,42.1,44.5,44.3,0,0
0,76.908,76.908,1.008,0.38,26.5,0.949,1.7,-6.9,12.2,0,42.1,0,0,0,-30,57.8,43.2,42.1,44.5,44.3,0,0
0,76.913,76.913,1.008,0.38,26.5,0.949,1.7,-6.9,12.2,8,42.1,0,0,0,-31,57.8,43.2,42.1,44.5,44.3,0,0
0,76.918,76.918,1.008,0.38,26.5,0.949,1.7,-6.9,12.2,8,42.1,0,0,0,-31,57.8,43.2,42.1,44.5,44.3,0,0
0,76.923,76.923,1.038,0.247,26.5,0.911,-6.2,-5.9,23.6,9,42.2,0,0,0,-31,61.6,44.1,42.2,45.2,44.6,0,0
0,76.928,76.928,1.038,0.247,26.5,0.911,-6.2,-5.9,23.6,9,42.2,0,0,0,-31,61.6,44.1,42.2,45.2,44.6,0,0
0,76.933,76.933,1.038,0.247,26.5,0.911,-6.2,-5.9,23.6,8,42.2,0,0,0,-30,61.6,44.1,42.2,45.2,44.6,0,0
0,76.938,76.938,1.038,0.247,26.5,0.911,-6.2,-5.9,23.6,8,42.2,0,0,0,-30,61.6,44.1,42.2,45.2,44.6,0,0
0,76.943,76.943,1.035,0.331,26.5,0.792,0.6,-4.3,21.4,8,42.4,0,0,0,-30,67.6,44.9,42.4,45.5,45.8,0,0
0,76.948,76.948,1.035,0.331,26.5,0.792,0.6,-4.3,21.4,8,42.4,0,0,0,-30,67.6,44.9,42.4,45.5,45.8,0,0
0,76.953,76.953,1.035,0.331,26.5,0.792,0.6,-4.3,21.4,8,42.4,0,0,0,-29,67.6,44.9,42.4,45.5,45.8,0,0
0,76.958,76.958,1.035,0.331,26.5,0.792,0.6,-4.3,21.4,8,42.4,0,0,0,-29,67.6,44.9,42.4,45.5,45.8,0,0
0,76.963,76.963,0.984,0.438,26.5,0.877,-0.9,-5.1,28.5,8,42.6,0,0,0,-28,76.2,45.3,42.6,46.3,46.2,0,0
0,76.968,76.968,0.984,0.438,26.5,0.877,-0.9,-5.1,28.5,8,42.6,0,0,0,-28,76.2,45.3,42.6,46.3,46.2,0,0
0,76.973,76.973,0.984,0.438,26.5,0.877,-0.9,-5.1,28.5,12,42.6,0,0,0,-28,76.2,45.3,42.6,46.3,46.2,0,0
0,76.978,76.978,0.984,0.438,26.5,0.877,-0.9,-5.1,28.5,12,42.6,0,0,0,-28,76.2,45.3,42.6,46.3,46.2,0,0
0,76.983,76.983,1.003,0.469,26.5,0.947,-4.7,-1.1,30.6,14,43,0,0,0,-27,85.5,45.8,43,47.1,49.5,0,0
0,76.988,76.988,1.003,0.469,26.5,0.947,-4.7,-1.1,30.6,14,43,0,0,0,-27,85.5,45.8,43,47.1,49.5,0,0
0,76.993,76.993,1.003,0.469,26.5,0.947,-4.7,-1.1,30.6,0,43,0,0,0,-27,85.5,45.8,43,47.1,49.5,0,0
0,76.998,76.998,1.003,0.469,26.5,0.947,-4.7,-1.1,30.6,0,43,0,0,0,-27,85.5,45.8,43,47.1,49.5,0,0
0,77.003,77.003,1.168,0.638,26.5,1.115,5.5,-0.1,31.3,4,43.6,0,0,0,-27,89.1,46.4,43.6,48.2,49.2,0,0
0,77.008,77.008,1.168,0.638,26.5,1.115,5.5,-0.1,31.3,4,43.6,0,0,0,-27,89.1,46.4,43.6,48.2,49.2,0,0
0,77.013,77.013,1.168,0.638,26.5,1.115,5.5,-0.1,31.3,51,43.6,0,0,0,-26,89.1,46.4,43.6,48.2,49.2,0,0
0,77.018,77.018,1.168,0.638,26.5,1.115,5.5,-0.1,31.3,51,43.6,0,0,0,-26,89.1,46.4,43.6,48.2,49.2,0,0
0,77.023,77.023,1.13,0.763,26.5,1.019,4.2,-0.4,34.3,22,43.9,0,0,0,-26,89.3,46.9,43.9,49.2,48.2,0,0
0,77.028,77.028,1.13,0.763,26.5,1.019,4.2,-0.4,34.3,22,43.9,0,0,0,-26,89.3,46.9,43.9,49.2,48.2,0,0
0,77.033,77.033,1.13,0.763,26.5,1.019,4.2,-0.4,34.3,23,43.9,0,0,0,-26,89.3,46.9,43.9,49.2,48.2,0,0
0,77.038,77.038,1.13,0.763,26.5,1.019,4.2,-0.4,34.3,23,43.9,0,0,0,-26,89.3,46.9,43.9,49.2,48.2,0,0
0,77.043,77.043,1.16,0.762,26.5,1.012,7.8,0.1,32.9,9,44.6,0,0,0,-26,88.6,47.6,44.6,50.3,50.8,0,0
0,77.048,77.048,1.16,0.762,26.5,1.012,7.8,0.1,32.9,9,44.6,0,0,0,-26,88.6,47.6,44.6,50.3,50.8,0,0
0,77.053,77.053,1.16,0.762,26.5,1.012,7.8,0.1,32.9,10,44.6,0,0,0,-26,88.6,47.6,44.6,50.3,50.8,0,0
0,77.058,77.058,1.16,0.762,26.5,1.012,7.8,0.1,32.9,10,44.6,0,0,0,-26,88.6,47.6,44.6,50.3,50.8,0,0
0,77.063,77.063,1.08,0.733,26.5,0.83,5.2,2.1,33.5,36,44.9,0,0,0,-25,83.4,48.1,44.9,50.5,51.4,0,0
0,77.068,77.068,1.08,0.733,26.5,0.83,5.2,2.1,33.5,36,44.9,0,0,0,-25,83.4,48.1,44.9,50.5,51.4,0,0
0,77.073,77.073,1.08,0.733,26.5,0.83,5.2,2.1,33.5,0,44.9,0,0,0,-24,83.4,48.1,44.9,50.5,51.4,0,0
0,77.078,77.078,1.08,0.733,26.5,0.83,5.2,2.1,33.5,0,44.9,0,0,0,-24,83.4,48.1,44.9,50.5,51.4,0,0
0,77.083,77.083,1.211,0.626,26.5,0.951,-1.3,1.6,32.3,22,45.3,0,0,0,-23,73,48.5,45.3,51.3,49.3,0,0
0,77.088,77.088,1.211,0.626,26.5,0.951,-1.3,1.6,32.3,22,45.3,0,0,0,-23,73,48.5,45.3,51.3,49.3,0,0
0,77.093,77.093,1.211,0.626,26.5,0.951,-1.3,1.6,32.3,9,45.3,0,0,0,-21,73,48.5,45.3,51.3,49.3,0,0
0,77.098,77.098,1.211,0.626,26.5,0.951,-1.3,1.6,32.3,9,45.3,0,0,0,-21,73,48.5,45.3,51.3,49.3,0,0
0,77.103,77.103,1.153,0.658,26.5,0.931,0.4,3.1,30.2,0,45.8,0,0,0,-20,66.2,48.6,45.8,51.5,52.5,0,0
0,77.108,77.108,1.153,0.658,26.5,0.931,0.4,3.1,30.2,0,45.8,0,0,0,-20,66.2,48.6,45.8,51.5,52.5,0,0
0,77.113,77.113,1.153,0.658,26.5,0.931,0.4,3.1,30.2,0,45.8,0,0,0,-18,66.2,48.6,45.8,51.5,52.5,0,0
0,77.118,77.118,1.153,0.658,26.5,0.931,0.4,3.1,30.2,0,45.8,0,0,0,-18,66.2,48.6,45.8,51.5,52.5,0,0
0,77.123,77.123,1.058,0.691,26.5,0.924,-1.9,1.5,26.7,10,46.4,0,0,0,-17,68.9,48.9,46.4,52.2,53.1,0,0
0,77.128,77.128,1.058,0.691,26.5,0.924,-1.9,1.5,26.7,10,46.4,0,0,0,-17,68.9,48.9,46.4,52.2,53.1,0,0
0,77.133,77.133,1.058,0.691,26.5,0.924,-1.9,1.5,26.7,8,46.4,0,0,0,-15,68.9,48.9,46.4,52.2,53.1,0,0
0,77.138,77.138,1.058,0.691,26.5,0.924,-1.9,1.5,26.7,8,46.4,0,0,0,-15,68.9,48.9,46.4,52.2,53.1,0,0
0,77.143,77.143,0.957,0.625,26.5,0.87,-5.3,3.6,26.7,0,46.8,0,0,0,-13,73.5,49.7,46.8,52.6,52.5,0,0
0,77.148,77.148,0.957,0.625,26.5,0.87,-5.3,3.6,26.7,0,46.8,0,0,0,-13,73.5,49.7,46.8,52.6,52.5,0,0
0,77.153,77.153,0.957,0.625,26.5,0.87,-5.3,3.6,26.7,58,46.8,0,0,0,-11,73.5,49.7,46.8,52.6,52.5,0,0
0,77.158,77.158,0.957,0.625,26.5,0.87,-5.3,3.6,26.7,58,46.8,0,0,0,-11,73.5,49.7,46.8,52.6,52.5,0,0
0,77.163,77.163,0.885,0.64,27,0.862,-0.8,2.6,22.4,0,48,0,0,0,-10,74.8,49.8,48,52.9,52.8,0,0
0,77.168,77.168,0.885,0.64,27,0.862,-0.8,2.6,22.4,0,48,0,0,0,-10,74.8,49.8,48,52.9,52.8,0,0
0,77.173,77.173,0.885,0.64,27,0.862,-0.8,2.6,22.4,2,48,0,0,0,-9,74.8,49.8,48,52.9,52.8,0,0
0,77.178,77.178,0.885,0.64,27,0.862,-0.8,2.6,22.4,2,48,0,0,0,-9,74.8,49.8,48,52.9,52.8,0,0
0,77.183,77.183,0.894,0.708,27,0.898,-2.4,1.9,20.5,8,48.3,0,0,0,-8,76.5,50.6,48.3,54.2,53.9,0,0
0,77.188,77.188,0.894,0.708,27,0.898,-2.4,1.9,20.5,8,48.3,0,0,0,-8,76.5,50.6,48.3,54.2,53.9,0,0
0,77.193,77.193,0.894,0.708,27,0.898,-2.4,1.9,20.5,6,48.3,0,0,0,-8,76.5,50.6,48.3,54.2,53.9,0,0
0,77.198,77.198,0.894,0.708,27,0.898,-2.4,1.9,20.5,6,48.3,0,0,0,-8,76.5,50.6,48.3,54.2,53.9,0,0
0,77.203,77.203,0.808,0.741,26.5,0.875,1.7,3.5,18.4,0,49.2,0,0,0,-8,80.7,50.8,49.2,53.8,54.4,0,0
0,77.208,77.208,0.808,0.741,26.5,0.875,1.7,3.5,18.4,0,49.2,0,0,0,-8,80.7,50.8,49.2,53.8,54.4,0,0
0,77.213,77.213,0.808,0.741,26.5,0.875,1.7,3.5,18.4,9,49.2,0,0,0,-8,80.7,50.8,49.2,53.8,54.4,0,0
0,77.218,77.218,0.808,0.741,26.5,0.875,1.7,3.5,18.4,9,49.2,0,0,0,-8,80.7,50.8,49.2,53.8,54.4,0,0
0,77.223,77.223,0.996,0.773,26.5,1.057,2,-1.4,17.8,8,50,0,0,0,-8,83.1,51.4,50,53.9,52.9,0,0
0,77.228,77.228,0.996,0.773,26.5,1.057,2,-1.4,17.8,8,50,0,0,0,-8,83.1,51.4,50,53.9,52.9,0,0
0,77.233,77.233,0.996,0.773,26.5,1.057,2,-1.4,17.8,14,50,0,0,0,-9,83.1,51.4,50,53.9,52.9,0,0
0,77.238,77.238,0.996,0.773,26.5,1.057,2,-1.4,17.8,14,50,0,0,0,-9,83.1,51.4,50,53.9,52.9,0,0
0,77.243,77.243,0.905,0.819,26.5,1.092,1.4,2.1,12.3,16,50.6,0,0,0,-10,83.1,51.9,50.6,55.1,55.3,0,0
0,77.248,77.248,0.905,0.819,26.5,1.092,1.4,2.1,12.3,16,50.6,0,0,0,-10,83.1,51.9,50.6,55.1,55.3,0,0
0,77.253,77.253,0.905,0.819,26.5,1.092,1.4,2.1,12.3,5,50.6,0,0,0,-12,83.1,51.9,50.6,55.1,55.3,0,0
0,77.258,77.258,0.905,0.819,26.5,1.092,1.4,2.1,12.3,5,50.6,0,0,0,-12,83.1,51.9,50.6,55.1,55.3,0,0
0,77.263,77.263,0.947,0.829,26.5,1.118,7.5,2.4,12,12,51.2,0,0,0,-13,81.1,52.5,51.2,55.3,55,0,0
0,77.268,77.268,0.947,0.829,26.5,1.118,7.5,2.4,12,12,51.2,0,0,0,-13,81.1,52.5,51.2,55.3,55,0,0
0,77.273,77.273,0.947,0.829,26.5,1.118,7.5,2.4,12,11,51.2,0,0,0,-14,81.1,52.5,51.2,55.3,55,0,0
0,77.278,77.278,0.947,0.829,26.5,1.118,7.5,2.4,12,11,51.2,0,0,0,-14,81.1,52.5,51.2,55.3,55,0,0
0,77.283,77.283,1.003,0.673,26.5,1.146,0.3,-3.4,13,0,51.4,0,0,0,-17,76.8,53.4,51.4,55.2,54.6,0,0
0,77.288,77.288,1.003,0.673,26.5,1.146,0.3,-3.4,13,0,51.4,0,0,0,-17,76.8,53.4,51.4,55.2,54.6,0,0
0,77.293,77.293,1.003,0.673,26.5,1.146,0.3,-3.4,13,0,51.4,0,0,0,-19,76.8,53.4,51.4,55.2,54.6,0,0
0,77.298,77.298,1.003,0.673,26.5,1.146,0.3,-3.4,13,0,51.4,0,0,0,-19,76.8,53.4,51.4,55.2,54.6,0,0
0,77.303,77.303,0.931,0.475,26.5,1.022,-0.8,-2,9.9,5,51.9,0,0,0,-20,77.2,53.6,51.9,54.8,54.5,0,0
0,77.308,77.308,0.931,0.475,26.5,1.022,-0.8,-2,9.9,5,51.9,0,0,0,-20,77.2,53.6,51.9,54.8,54.5,0,0
0,77.313,77.313,0.931,0.475,26.5,1.022,-0.8,-2,9.9,0,51.9,0,0,0,-21,77.2,53.6,51.9,54.8,54.5,0,0
0,77.318,77.318,0.931,0.475,26.5,1.022,-0.8,-2,9.9,0,51.9,0,0,0,-21,77.2,53.6,51.9,54.8,54.5,0,0
0,77.323,77.323,0.915,0.331,26.5,0.855,-9.4,-4.2,12.6,8,52,0,0,0,-21,83.1,53.4,52,55.1,54.3,0,0
0,77.328,77.328,0.915,0.331,26.5,0.855,-9.4,-4.2,12.6,8,52,0,0,0,-21,83.1,53.4,52,55.1,54.3,0,0
0,77.333,77.333,0.915,0.331,26.5,0.855,-9.4,-4.2,12.6,9,52,0,0,0,-21,83.1,53.4,52,55.1,54.3,0,0
0,77.338,77.338,0.915,0.331,26.5,0.855,-9.4,-4.2,12.6,9,52,0,0,0,-21,83.1,53.4,52,55.1,54.3,0,0
0,77.343,77.343,1.064,0.267,26.5,0.832,-7.3,1.1,14.7,9,52.4,0,0,0,-21,88.5,54.3,52.4,55.2,55.5,0,0
0,77.348,77.348,1.064,0.267,26.5,0.832,-7.3,1.1,14.7,9,52.4,0,0,0,-21,88.5,54.3,52.4,55.2,55.5,0,0
0,77.353,77.353,1.064,0.267,26.5,0.832,-7.3,1.1,14.7,0,52.4,0,0,0,-21,88.5,54.3,52.4,55.2,55.5,0,0
0,77.358,77.358,1.064,0.267,26.5,0.832,-7.3,1.1,14.7,0,52.4,0,0,0,-21,88.5,54.3,52.4,55.2,55.5,0,0
0,77.363,77.363,1.093,0.32,26.5,0.944,-0.8,-1.1,14.8,49,53,0,0,0,-20,91.4,54.7,53,55.6,55.9,0,0
0,77.368,77.368,1.093,0.32,26.5,0.944,-0.8,-1.1,14.8,49,53,0,0,0,-20,91.4,54.7,53,55.6,55.9,0,0
0,77.373,77.373,1.093,0.32,26.5,0.944,-0.8,-1.1,14.8,49,53,0,0,0,-20,91.4,54.7,53,55.6,55.9,0,0
0,77.378,77.378,1.093,0.32,26.5,0.944,-0.8,-1.1,14.8,49,53,0,0,0,-20,91.4,54.7,53,55.6,55.9,0,0
0,77.383,77.383,0.829,0.418,26.5,0.769,-6.9,3.2,17.9,19,52.9,0,0,0,-20,92.6,55.2,52.9,56.6,57.7,0,0
0,77.388,77.388,0.829,0.418,26.5,0.769,-6.9,3.2,17.9,19,52.9,0,0,0,-20,92.6,55.2,52.9,56.6,57.7,0,0
0,77.393,77.393,0.829,0.418,26.5,0.769,-6.9,3.2,17.9,22,52.9,0,0,0,-19,92.6,55.2,52.9,56.6,57.7,0,0
0,77.398,77.398,0.829,0.418,26.5,0.769,-6.9,3.2,17.9,22,52.9,0,0,0,-19,92.6,55.2,52.9,56.6,57.7,0,0
0,77.403,77.403,0.974,0.495,26.5,0.928,2.7,2.5,20.3,62,53.4,0,0,0,-17,93.2,55.3,53.4,57.1,56.9,0,0
0,77.408,77.408,0.974,0.495,26.5,0.928,2.7,2.5,20.3,62,53.4,0,0,0,-17,93.2,55.3,53.4,57.1,56.9,0,0
0,77.413,77.413,0.974,0.495,26.5,0.928,2.7,2.5,20.3,0,53.4,0,0,0,-16,93.2,55.3,53.4,57.1,56.9,0,0
0,77.418,77.418,0.974,0.495,26.5,0.928,2.7,2.5,20.3,0,53.4,0,0,0,-16,93.2,55.3,53.4,57.1,56.9,0,0
0,77.423,77.423,0.98,0.602,26.5,0.799,0,4.3,22.6,13,54,0,0,0,-14,93.5,55.7,54,58.2,57.8,0,0
0,77.428,77.428,0.98,0.602,26.5,0.799,0,4.3,22.6,13,54,0,0,0,-14,93.5,55.7,54,58.2,57.8,0,0
0,77.433,77.433,0.98,0.602,26.5,0.799,0,4.3,22.6,3,54,0,0,0,-12,93.5,55.7,54,58.2,57.8,0,0
