Time,SpeedMPS,RPM,PowerW,Torque,Efficiency_Percent,PowerLoss_W
824.9,18.91,3088.1921,27842.31952,82.39983846,96.3283950500872,1022.25998166686
825,18.88,3083.2928,2251.84262,6.674957743,84.9853492147251,338.106305626984
825.1,19.25,3143.7175,28490.51074,82.82891583,96.3031855175542,1053.24132715909
825.2,19.71,3218.8401,35304.40182,100.2431509,97.2579422092127,968.067100596167
825.3,20.14,3289.0634,34264.78144,95.21403622,96.9326724878736,1051.01306807911
825.4,20.43,3336.4233,25314.3302,69.34426512,94.8024200888553,1315.73254111604
825.5,21.07,3440.9417,51037.9147,135.5629035,97.6344115599333,1207.34701019431
825.6,21.39,3493.2009,29161.71938,76.29829231,95.1687132266331,1408.88629129232
825.7,21.94,3583.0214,47091.32975,120.1204102,97.4308500369702,1209.84688086237
825.8,22.27,3636.9137,31608.58481,79.43233162,95.1218100181559,1541.9268176041
825.9,22.73,3712.0363,42441.67407,104.4974147,96.7039994732027,1398.87780092881
826,22.89,3738.1659,19727.5972,48.23262241,90.8658089019924,1801.9564272932
826.1,22.71,3708.7701,0.011764706,2.89919e-05,80.6423932089955,0.00227736552759772
826.2,23.18,3785.5258,44338.98459,107.0495355,96.6649162403531,1478.74227425341
826.3,23.51,3839.4181,34145.11927,81.28089571,94.7340702584429,1798.05799092907
826.4,23.76,3880.2456,28265.45968,66.57667358,92.9737265516681,1986.00848854479
826.5,24.08,3932.5048,34542.02146,80.27933069,94.3437049185054,1953.79866089079
826.6,24.33,3973.3323,29328.99173,67.46328741,92.7432672296787,2128.32655407572
826.7,24.81,4051.7211,49427.82696,111.4954717,96.2113893077697,1872.62793714363
826.8,24.57,4012.5267,0.011764706,2.67971e-05,78.8174361597112,0.00249206635907228
826.9,23.91,3904.7421,0.011764706,2.75368e-05,79.5009430493671,0.00241165378301453
827,23.3,3805.123,0.011764706,2.82578e-05,80.0975861620049,0.00234146047494344
827.1,22.71,3708.7701,0.011764706,2.89919e-05,80.6423932089955,0.00227736552759772
827.2,22.01,3594.4531,0.011764706,2.99139e-05,81.247085448732,0.00220622526338789
827.3,20.92,3416.4452,0.011764706,3.14725e-05,82.0978116707386,0.00210613982450391
827.4,20.06,3275.9986,0.011764706,3.28218e-05,82.6900574864234,0.00203646384549129
827.5,18.95,3094.7245,0.011764706,3.47444e-05,83.3500017602352,0.00195882334191351
827.6,18.29,2986.9399,0.011764706,3.59981e-05,83.6858202470587,0.00191931528424507
827.7,17.29,2823.6299,0.011764706,3.80801e-05,84.1137467397206,0.00186897099048729
827.8,16.82,2746.8742,0.011764706,3.91442e-05,84.2807520728308,0.00184932330404255
827.9,16.16,2639.0896,0.011764706,4.07429e-05,84.4783670830192,0.00182607447908202
828,15.98,2609.6938,0.011764706,4.12019e-05,84.5244752634832,0.00182064998720848
828.1,15.54,2537.8374,0.011764706,4.23684e-05,84.6240000066155,0.00180894119378171
828.2,15.18,2479.0458,0.011764706,4.33732e-05,84.6908170376728,0.00180108036651989
828.3,14.72,2403.9232,0.011764706,4.47286e-05,84.7569824170689,0.00179329620416015
828.4,14.59,2382.6929,0.011764706,4.51272e-05,84.7718240033469,0.00179155013516881
828.5,14.03,2291.2393,0.011764706,4.69284e-05,84.8156499583131,0.00178639414041534
828.6,13.76,2247.1456,0.011764706,4.78492e-05,84.8253808035479,0.00178524933508215
828.7,13.83,2258.5773,5049.178185,20.43200532,88.9001607765917,560.450660638405
828.8,14.29,2333.6999,23985.01927,93.9334598,96.8217496252841,762.30396482445
828.9,14.16,2312.4696,0.011764706,4.64976e-05,84.8083113684049,0.00178725750394258
829,14.72,2403.9232,29671.15171,112.8077845,97.4131135096011,767.559015131765
829.1,14.81,2418.6211,6651.309893,25.134173,89.7373284793095,682.602086141784
829.2,15.25,2490.4775,24858.9825,91.22754353,96.8798148869155,775.646271229271
829.3,15.58,2544.3698,19792.47007,71.09597582,95.5933963983697,872.175698956221
829.4,15.82,2583.5642,15398.50938,54.47342454,93.9387063957965,933.348864192609
829.5,16.08,2626.0248,16809.93045,58.50491438,94.390651688655,942.927549835343
829.6,16.23,2650.5213,10998.88634,37.92649161,91.7099970802736,911.807998723383
829.7,16.53,2699.5143,19640.49526,66.49546958,95.2009265374986,942.561795926506
829.8,16.75,2735.4425,15473.54456,51.6996347,93.5574158907238,996.896122964328
829.9,16.76,2737.0756,3560.40325,11.88878985,86.9419728847568,464.918421797
830,17,2776.27,16932.38118,55.74187732,94.0242546686384,1011.8359778522
830.1,17.12,2795.8672,10157.40559,33.20408446,90.8307793851243,931.354927294821
830.2,17.3,2825.263,13836.70105,44.76091242,92.5617145524278,1029.21332062622
830.3,17.49,2856.2919,14646.05184,46.86441858,92.8221053900902,1051.27816558796
830.4,17.75,2898.7525,19143.44279,60.35790586,94.4614044033307,1060.27787941784
830.5,18.04,2946.1124,21383.89016,66.33804333,95.0553119539404,1057.36666052403
830.6,18.17,2967.3427,11784.07893,36.29553408,91.0810626394075,1051.01461828948
830.7,17.61,2875.8891,0.011764706,3.73882e-05,83.9876114149815,0.00188381044060499
830.8,17.47,2853.0257,0.011764706,3.76878e-05,84.0440040144235,0.00187717601707488
830.9,17,2776.27,0.011764706,3.87297e-05,84.2194817714016,0.00185653157487101
831,16.55,2702.7805,0.011764706,3.97828e-05,84.366844464762,0.00183919478724348
831.1,15.74,2570.4994,0.011764706,4.18301e-05,84.5811207562461,0.00181398581152268
831.2,14.91,2434.9521,0.011764706,4.41587e-05,84.7321806122105,0.00179621406358443
831.3,13.71,2238.9801,0.011764706,4.80238e-05,84.8263749012787,0.00178513238240677
831.4,12.93,2111.5983,0.011764706,5.09208e-05,84.8078435999076,0.00178731253553106
831.5,11.66,1904.1946,0.011764706,5.6467e-05,84.6419133212662,0.0018068337449782
831.6,10.6,1731.086,0.011764706,6.21137e-05,84.3725464341369,0.00183852396731031
831.7,10.12,1652.6972,0.011764706,6.50598e-05,84.2110653578281,0.00185752174118367
831.8,9.79,1598.8049,0.011764706,6.72529e-05,84.085626687153,0.00187227923199891
831.9,9.23,1507.3513,0.011764706,7.13332e-05,83.8459952357418,0.00190047116774097
832,8.92,1456.7252,0.011764706,7.38123e-05,83.6984183908156,0.00191783314967062
832.1,8.91,1455.0921,253.9362469,1.594995523,84.0152209201721,40.5911480705713
832.2,8.79,1435.4949,0.011764706,7.49039e-05,83.6334896738061,0.00192547182233635
832.3,8.8,1437.128,841.4274541,5.351142075,84.6961139808261,128.771098509501
832.4,8.58,1401.1998,0.011764706,7.67373e-05,83.5246601968371,0.0019382752903431
832.5,8.71,1422.4301,4362.257459,28.02887165,88.4869366816906,502.229463362345
832.6,8.84,1443.6604,4439.375137,28.10490078,88.5738109403321,507.251396221513
832.7,8.92,1456.7252,2983.352184,18.71768552,87.1506759061493,383.340590983134
832.8,9.04,1476.3224,4254.866439,26.34086166,88.4232813272333,492.573917544998
832.9,9.33,1523.6823,9713.184851,58.26295212,92.4703710799677,731.366775597093
833,9.82,1603.7042,16718.33469,95.27830085,95.0698557381885,824.23801838948
833.1,10.01,1634.7331,7173.853488,40.1079903,90.8402129815434,657.109700516921
833.2,10.34,1688.6254,12266.93243,66.39385875,93.7267899240555,769.530441208066
833.3,10.77,1758.8487,16385.74217,85.14573319,95.1634562452715,792.503589589043
833.4,11.03,1801.3093,10627.5198,53.92235932,92.8972745366183,754.843554960531
833.5,11.44,1868.2664,16770.50078,82.04129041,95.3108239240221,786.398310397454
833.6,11.74,1917.2594,12991.95395,61.93253427,93.9594277917866,784.788359607587
833.7,12.22,1995.6482,20875.11648,95.60270434,96.2482659353725,783.178856010831
833.8,12.67,2069.1377,20490.56914,90.50860733,96.2134668615071,775.882190751901
