Time,SpeedMPS,RPM,PowerW,Torque,RpmFiltered,Efficiency_Percent,PowerLoss_W
840.7,12.71,2075.6701,527.6577051,2.323374453,2075.6701,85.2894157928837,77.6215310340731
841,12.83,2095.2673,19515.07989,85.12480951,2095.2673,96.0062026927897,779.392735146757
841.1,13.35,2180.1885,24816.9164,104.0348938,2180.1885,96.8914348671865,771.450010249864
841.3,14.05,2294.5055,49395.57706,196.7542921,2294.5055,93.3127657994565,3303.19792271215
842.3,10.85,1771.9135,9342.220109,48.18732665,1771.9135,92.1965953861953,729.011235017492
842.4,11.02,1799.6762,7298.614501,37.06562325,1799.6762,90.8789566062198,665.709795780945
842.5,11.19,1827.4389,7436.223602,37.19074084,1827.4389,90.9593411970592,672.283603680571
842.6,11.55,1886.2305,15046.66453,72.90725214,1886.2305,94.776111047147,786.021046155523
842.7,11.8,1927.058,11102.67602,52.65724529,1927.058,93.0581336026733,770.732935836435
843.1,11.3,1845.403,6385.133807,31.62307042,1845.403,90.212200005149,624.964126432778
843.2,11.47,1873.1657,7665.310258,37.4006195,1873.1657,91.0859243597675,683.291554456624
843.4,11.47,1873.1657,17573.75732,85.74596311,1873.1657,95.5198108643738,787.337566171948
843.5,11.81,1928.6911,14649.55861,69.42040099,1928.6911,94.6184615846031,788.371624283228
843.6,12.34,2015.2454,23123.76057,104.8710895,2015.2454,96.5527924457035,797.124021206482
843.7,12.71,2075.6701,17206.58123,75.76375911,2075.6701,95.3977757668109,791.885451070435
843.8,12.89,2105.0659,9310.182209,40.42199455,2105.0659,91.8841848966233,755.597173869913
843.9,14.03,2291.2393,54176.34562,216.1048491,2291.2393,91.2433455271032,4744.03539198578
844,14.28,2332.0668,13988.78696,54.82319285,2332.0668,93.8825234899044,855.760756325316
844.1,14.76,2410.4556,25876.54371,98.11431728,2410.4556,97.0803720071072,755.498813750302
844.2,14.89,2431.6859,8724.660078,32.7918783,2431.6859,90.9913025337283,785.978231387605
844.3,15.17,2477.4127,16621.12946,61.31792181,2477.4127,94.6596641952627,887.624127704126
844.4,15.36,2508.4416,12237.86798,44.58892726,2508.4416,92.7029758785688,893.00017844951
844.5,15.61,2549.2691,15657.86598,56.136088,2549.2691,94.1269598427934,919.592756766998
844.6,15.74,2570.4994,9459.628289,33.63425552,2570.4994,91.0916486893171,842.696920668862
844.7,15.71,2565.6001,884.5161136,3.150953832,2565.6001,85.3023188916458,130.003357728936
844.8,16.19,2643.9889,28833.01284,99.66797912,2643.9889,97.3438156722987,765.857968260169
844.9,16.6,2710.946,25843.07229,87.12615137,2710.946,96.7833628213153,831.277871394515
845,16.92,2763.2052,21367.61806,70.67539257,2763.2052,95.5738773861154,945.756975002154
845.1,17.64,2880.7884,45900.0794,145.6221142,2880.7884,97.4936413326262,1150.42061837338
845.2,17.77,2902.0187,11377.36095,35.8316316,2902.0187,91.1124195210048,1011.17211081702
845.3,18.29,2986.9399,35812.05476,109.5791709,2986.9399,97.7051044093336,821.849265614285
845.4,18.6,3037.566,23519.9585,70.76786326,3037.566,95.399316064803,1082.07895227451
845.5,19.38,3164.9478,55045.24344,158.9565763,3164.9478,97.0195492154703,1640.59638995374
845.6,19.66,3210.6746,23345.37834,66.45533919,3210.6746,94.7254472308141,1231.36429970939
845.7,20.28,3311.9268,47376.93443,130.7409033,3311.9268,97.767970597945,1057.46710626991
845.8,20.68,3377.2508,33379.48296,90.33198355,3377.2508,96.5157496137655,1163.02476395689
847.4,7.94,1296.6814,2310.730939,16.28700961,1296.6814,86.1640592600661,319.711363379359
847.5,7.98,1303.2138,1514.184425,10.61911586,1303.2138,85.2048410645208,224.025992255022
847.6,8.04,1313.0124,2075.226601,14.44514657,1313.0124,85.9143677510493,292.30878734926
847.8,8.15,1330.9765,9706.624196,66.65351897,1330.9765,92.422186428847,735.549885625305
848.5,6.16,1005.9896,8372.926481,76.06923376,1005.9896,91.4772718429441,713.601762765779
848.6,6.86,1120.3066,15849.77704,129.3038683,1120.3066,93.2706817622631,1066.58193699336
848.7,7.18,1172.5658,7999.178072,62.34956051,1172.5658,91.3502020268537,691.912742740217
848.8,7.64,1247.6884,12015.69476,88.0172924,1247.6884,93.3254975464097,801.987841572124
848.9,8.27,1350.5737,17564.37333,118.8610673,1350.5737,94.4266190443842,978.929438147483
849,8.47,1383.2357,6204.642313,40.99640887,1383.2357,90.0857184767877,615.145706419174
849.1,8.78,1433.8618,9660.565932,61.57728391,1433.8618,92.4305795861485,731.248849750393
849.2,9.03,1474.6893,8172.213402,50.6482477,1474.6893,91.5346981954819,691.802528588577
849.3,9.64,1574.3084,20106.54774,116.7274374,1574.3084,95.3292535952697,939.125855681433
849.4,9.96,1626.5676,11436.45576,64.26057269,1626.5676,93.3537326583882,760.097424214762
849.5,10.66,1740.8846,25500.01351,133.873828,1740.8846,95.7362577953248,1087.25483822375
849.6,11.08,1809.4748,16546.02687,83.5730863,1809.4748,95.2317325334917,788.95881624193
849.7,11.88,1940.1228,32498.91555,153.0963739,1940.1228,95.6741503462886,1405.85422577965
849.8,12.34,2015.2454,20294.89586,92.04159656,2015.2454,96.1590420675422,779.518412418729
849.9,12.96,2116.4976,28229.28209,121.9010111,2116.4976,96.9247858665791,868.110872594935
850,13.31,2173.6561,17265.52762,72.5962646,2173.6561,95.342296128606,804.177148373343
852.1,7.3,1192.163,12374.34152,94.86624572,1192.163,93.319362411681,826.68491089208
852.2,7.42,1211.7602,3374.384732,25.45090137,1211.7602,87.2641875051532,429.755312322259
852.5,7.4,1208.494,5340.058014,40.38561785,1208.494,89.2716258566754,572.90140321251
852.6,7.61,1242.7891,5759.949421,42.35907706,1242.7891,89.662976905514,595.407301879481
852.8,8,1306.48,15180.16,106.1937208,1306.48,94.1341481545469,890.445695502726
852.9,9.11,1487.7541,32987.76038,202.6501503,1487.7541,90.6884324997192,3071.67757461458
853,9.3,1518.783,6587.448489,39.64119698,1518.783,90.4121289611126,631.596065878459
853.1,9.5,1551.445,7068.410588,41.63999219,1551.445,90.7707720277014,652.359727184609
853.2,10.06,1642.8986,19441.6786,108.1554116,1642.8986,95.5103894100024,872.855661298892
853.3,10.85,1771.9135,29097.70246,150.0864331,1771.9135,95.3152744538387,1363.14750048963
853.4,11.72,1913.9932,34620.70252,165.3182276,1913.9932,94.9455864761025,1749.87347023919
853.5,12.29,2007.0799,24621.60001,112.1183931,2007.0799,96.6422863308977,826.722829087461
853.6,12.61,2059.3391,14958.77009,66.38856429,2059.3391,94.6462277949175,800.858475300622
853.7,13.58,2217.7498,45006.2116,185.4749077,2217.7498,94.1932519403743,2613.39731879404
853.8,14.28,2332.0668,35183.52226,137.8870828,2332.0668,97.1094923457886,1016.98240394647
853.9,15.16,2475.7796,46453.56256,171.4874335,2475.7796,95.7290911163713,1983.98933013705
854,15.62,2550.9022,26607.68909,95.33197789,2550.9022,97.1136733922601,767.984809909367
854.1,16.46,2688.0826,48809.83842,165.9548752,2688.0826,96.3651396681571,1774.16945476518
854.2,16.94,2766.4714,30428.56204,100.5264855,2766.4714,97.4257822638615,783.297440885575
854.3,17.62,2877.5222,43530.81973,138.2621854,2877.5222,97.6972244882785,1002.41705679409
854.4,18.03,2944.4793,28606.62331,88.79394394,2944.4793,96.853933043238,899.983523401291
854.5,18.77,3065.3287,50571.37248,150.7831957,3065.3287,97.3705778119644,1329.73488878323
854.6,19.12,3122.4872,26961.68103,78.91717936,3122.4872,96.0225031760169,1072.40000666071
854.7,19.3,3151.883,16253.79978,47.13137095,3151.883,92.4002996918607,1235.24007196501
857.1,8.74,1427.3294,16416.71445,105.1204684,1427.3294,94.6387180426888,880.146349791158
857.2,9.52,1554.7112,24954.29069,146.6968395,1554.7112,94.7077499649169,1320.64345779626
857.3,9.67,1579.2077,5594.476187,32.377658,1579.2077,89.6362570272401,579.797132692937
857.4,10.68,1744.1508,35943.4235,188.3478483,1744.1508,92.7766421472861,2596.32210392145
857.5,10.86,1773.5466,7534.649576,38.82806156,1773.5466,91.0514025728015,674.245458106361
857.6,11.46,1871.5326,23904.75217,116.7379611,1871.5326,96.3072368958872,882.745868263368
857.7,11.7,1910.727,10601.07899,50.70802372,1910.727,92.8097418231809,762.24494890953
857.8,12.08,1972.7848,16633.15525,77.0584347,1972.7848,95.2672856221888,787.199730000414
857.9,13.12,2142.6272,46228.16568,197.1901884,2142.6272,92.9759242921843,3247.10135569769
858,13.46,2198.1526,17046.03768,70.87463907,2198.1526,95.2470910514367,810.182650268185
858.1,13.85,2261.8435,19930.72931,80.53522814,2261.8435,96.0250852223421,792.229504638182
859.5,9.9,1616.769,18467.80696,104.3981031,1616.769,95.3552512042365,857.783241378521
859.6,10.53,1719.6543,22806.1965,121.2095857,1719.6543,95.832994418653,950.335481047963
859.7,10.81,1765.3811,11102.62782,57.47944468,1765.3811,93.1594875865504,759.476634246212
859.8,10.87,1775.1797,3141.818077,16.17573286,1775.1797,87.5745212912977,390.385936223795
859.9,11.08,1809.4748,8833.220983,44.61612117,1809.4748,91.870669571984,718.081721144916
860.1,11.08,1809.4748,7719.109218,38.98880294,1809.4748,91.1584619718348,682.487976945073
860.7,10.18,1662.4958,9016.70492,49.56927365,1662.4958,92.0453687406838,717.245628126622
860.8,10.35,1690.2585,6766.793321,36.58937896,1690.2585,90.5380288665762,640.272030691471
860.9,10.9,1780.079,20866.94018,107.1382995,1780.079,95.94768364891,845.594428886305
861,11.12,1816.0072,9243.103554,46.51847911,1816.0072,92.1133932338671,728.967230290437
861.1,11.48,1874.7988,14943.50759,72.84892313,1874.7988,94.7428215704955,785.606857632849
861.2,11.59,1892.7629,5420.55175,26.17414686,1892.7629,89.4733014107696,570.605144595755
861.8,9.67,1579.2077,684.0938338,3.959147462,1579.2077,84.8358301192075,103.737151101459
862,9.54,1557.9774,1636.130969,9.598031402,1557.9774,85.8593521286181,231.359519040919
862.2,9.27,1513.8837,2506.958607,15.13491217,1513.8837,86.7253616399916,332.789688914354
862.3,9.48,1548.1788,7367.761223,43.49503466,1548.1788,90.9855295696707,664.164656824602
862.9,8.11,1324.4441,8325.252853,57.44987054,1324.4441,91.6117985743118,698.338978507489
863,8.44,1378.3364,9805.819121,65.02103934,1378.3364,92.4936853802014,736.055634270626
863.1,8.56,1397.9336,3986.122757,26.06089824,1397.9336,88.1052701756642,474.138532411515
863.2,8.67,1415.8977,3755.21954,24.23978205,1415.8977,87.8925710891004,454.660536253711
863.3,8.76,1430.5956,3211.387096,20.51639386,1430.5956,87.3561828057892,406.041913816716
863.4,8.95,1461.6245,6304.394916,39.42147327,1461.6245,90.1843517470901,618.817229428893
863.5,9.49,1549.8119,17639.06368,104.0211837,1549.8119,95.1024690044442,863.878611053818
863.6,9.78,1597.1718,10236.87104,58.57885157,1597.1718,92.7535751747131,741.807164375167
863.7,10.45,1706.5895,23955.12832,128.2905559,1706.5895,95.7232263447166,1024.50661707909
863.8,11.12,1816.0072,25632.36826,129.0019938,1816.0072,96.0624478369323,1009.2878708671
863.9,11.58,1891.1298,18901.87544,91.35005504,1891.1298,95.8224482947602,789.635619766019
864,12.08,1972.7848,21398.70819,99.13638951,1972.7848,96.3061583429881,790.434397184632
864.1,12.79,2088.7349,31541.33345,138.0136308,2088.7349,96.6078622567939,1069.92547666794
864.2,13,2123.03,10721.98941,46.15773587,2123.03,92.646397187297,788.452514831476
864.7,11.61,1896.0291,11279.94577,54.37349733,1896.0291,93.172760176073,770.108949726809
864.8,11.66,1904.1946,3093.815577,14.84938089,1904.1946,87.5692083045559,384.585769818072
864.9,11.82,1930.3242,7558.392326,35.78692887,1930.3242,90.9751900544742,682.130542358707
865,12.39,2023.4109,24844.00386,112.2180603,2023.4109,96.6832821326299,824.005514994732
865.1,13.12,2142.6272,33287.85391,141.9921835,2142.6272,96.6138026249911,1127.19243529722
865.2,13.49,2203.0519,18435.13745,76.47982867,2203.0519,95.6697204906905,798.292979510389
865.3,14.57,2379.4267,53720.7113,206.3453462,2379.4267,92.47620398384,4041.8367366422
865.4,14.96,2443.1176,21823.52248,81.64051443,2443.1176,96.3048910416114,806.402934194426
865.6,14.67,2395.7577,8044.314008,30.68819725,2395.7577,90.6579286427197,751.505554831059
865.9,13.84,2260.2104,8335.274893,33.70515378,2260.2104,91.078207981106,743.655890156545
866,14.16,2312.4696,17156.27028,67.80662088,2312.4696,95.1407495497532,833.666140826452
866.2,14.02,2289.6062,863.9636262,3.448735765,2289.6062,85.5704027140818,124.666471957475
866.3,14.98,2446.3838,49677.21268,185.5914149,2446.3838,94.5895830240937,2687.74434799582
866.6,14.28,2332.0668,22076.88696,86.52111399,2332.0668,96.4688713967956,779.563270141661
866.7,14.63,2389.2253,19308.31012,73.86052929,2389.2253,95.7105365248319,828.222910269594
866.8,14.63,2389.2253,2047.339536,7.831735702,2389.2253,86.4636435354431,277.135177632766
866.9,15.2,2482.312,31280.7733,115.1718569,2482.312,97.5383610736923,770.019692002865
867,15.66,2557.4346,26688.00009,95.37548262,2557.4346,97.1205418943798,768.469781819435
867.2,15.71,2565.6001,12616.21023,44.94332592,2565.6001,92.7452706787582,915.271902785314
867.3,16.23,2650.5213,31063.98634,107.1152098,2650.5213,97.5671240559432,755.748250930944
867.4,16.53,2699.5143,19640.49526,66.49546958,2699.5143,95.2009265374986,942.561795926506
867.5,17.22,2812.1982,42951.0587,139.5896448,2812.1982,97.6304801829751,1017.7338475185
867.6,17.58,2870.9898,24790.49084,78.91848345,2870.9898,96.217158946254,937.784864920673
867.7,17.86,2916.7166,20503.21661,64.24702487,2916.7166,94.8664330647322,1052.5463485573
867.8,18.69,3052.2639,55817.58158,167.137611,3052.2639,96.5434184478757,1929.3802277362
867.9,19.03,3107.7893,26158.7849,76.92920678,3107.7893,95.874358712396,1079.21763016993
868,19.4,3168.214,28778.90634,83.02044021,3168.214,96.2895986292958,1067.81293531305
868.1,19.53,3189.4443,13243.1474,37.94909692,3189.4443,90.8929926010449,1206.05441357254
868.3,20.23,3303.7613,65174.89747,180.3005078,3303.7613,95.6655356204251,2824.98271526158
868.4,20.36,3324.9916,14194.19818,39.01625373,3324.9916,90.7173853050071,1317.5927260931
868.5,20.83,3401.7473,38568.84473,103.6238769,3401.7473,97.1949862801866,1081.86138625004
868.6,21.26,3471.9706,36753.76719,96.75002274,3471.9706,96.7529633649048,1193.4082854369
868.7,21.78,3556.8918,44482.18935,114.298559,3556.8918,97.3417445150616,1182.45023821707
868.8,22.1,3609.151,30527.26373,77.30508835,3609.151,94.9901862648411,1529.35905131371
868.9,22.55,3682.6405,41243.37048,102.3575964,3682.6405,96.659569875382,1377.70597192172
869,22.82,3726.7342,28108.7377,68.93474585,3726.7342,93.7703452559151,1751.07731163042
869.1,23.15,3780.6265,33396.16902,80.73430871,3780.6265,94.8553104478999,1718.12921837365
869.2,23.6,3854.116,43836.43756,103.9526886,3854.116,96.3574067436895,1596.78311836732
869.5,23.89,3901.4759,66826.59701,156.5473327,3901.4759,96.6186575923869,2259.63606426381
869.6,23.93,3908.0083,11538.58885,26.98500331,3908.0083,86.138970727986,1599.36717807584
869.7,24.32,3971.6992,40773.62988,93.82709746,3971.6992,95.4005623041064,1875.35770268487
869.8,24.49,3999.4619,23005.38227,52.57183605,3999.4619,90.4961155124896,2186.404956851
870,24.41,3986.3971,12926.54145,29.63650864,3986.3971,86.3019956484574,1770.67821032495
870.8,19.31,3153.5161,4463.189289,12.9352703,3153.5161,86.1832055713939,616.669689020696
871.8,16.71,2728.9101,1822.896869,6.105175112,2728.9101,85.7115418971812,260.463855384661
872,17.01,2777.9031,25489.63229,83.86325849,2777.9031,96.5873514139955,869.871575922425
872.2,17.09,2790.9679,14750.38775,48.30297169,2790.9679,93.079759334696,1020.76233136553
872.3,17.47,2853.0257,25762.14417,82.5280488,2853.0257,96.4848594683656,905.575571537755
872.4,17.54,2864.4574,7577.876498,24.17855877,2864.4574,89.1507126071256,822.145599545104
872.5,17.7,2890.587,13104.00436,41.43270028,2890.587,92.0001567422188,1048.29980929281
873.6,10.36,1691.8916,5032.051897,27.18302797,1691.8916,89.19157060224,543.885776545889
873.7,10.57,1726.1867,8356.170483,44.24302168,1726.1867,91.612476066864,700.875799155273
873.8,10.56,1724.5536,495.7597701,2.627361547,1724.5536,84.9015774700108,74.8519048234011
874,10.8,1763.748,16436.27583,85.17107746,1763.748,95.1796361785761,792.288293698763
874.1,11.05,1804.5755,10281.50061,52.07229317,1804.5755,92.7104734659127,749.472715068296
874.2,11.29,1843.7699,10165.04824,50.38809949,1843.7699,92.622623675436,749.913862238271
874.3,11.39,1860.1009,4911.585325,24.13295177,1860.1009,89.0862948610892,536.035940016514
874.4,11.64,1900.9284,10925.62269,52.52979354,1900.9284,92.9877949458091,766.127066470012
874.6,12.13,1980.9503,34405.71535,158.7384982,1980.9503,95.5013254857518,1547.80114789524
874.7,12.48,2038.1088,16022.46155,71.85005892,2038.1088,95.0422311058379,794.35661480498
874.8,12.62,2060.9722,7363.681604,32.65488231,2060.9722,90.7288450260507,682.698333295038
874.9,12.96,2116.4976,16307.21151,70.41856626,2116.4976,95.0793502785934,802.420757736004
875,13.48,2201.4188,25090.06426,104.165609,2201.4188,96.9346322357054,769.102741866852
875.1,14.07,2297.7717,29567.41021,117.606592,2297.7717,97.2840415952013,803.038562679804
875.2,14.75,2408.8225,35525.18809,134.7897419,2408.8225,97.30894146312,956.003606838609
875.3,15.14,2472.5134,22136.32089,81.82613583,2472.5134,96.3415168162065,809.853577271214
876.3,8.09,1321.1779,2912.275133,20.14634915,1321.1779,86.8943313793754,381.673128251835
876.4,8.41,1373.4371,9492.022095,63.16481385,1373.4371,92.3217540668045,728.820800487357
876.9,6.98,1139.9038,2678.662794,21.47707327,1139.9038,86.3340488914538,366.064747790858
877,7.03,1148.0693,1514.359196,12.05552283,1148.0693,84.8160400630402,229.939693622306
877.2,7.64,1247.6884,16846.75358,123.4057344,1247.6884,93.9449258580303,1020.08341978393
877.4,7.46,1218.2926,1127.62769,8.459396484,1218.2926,84.4768162164019,175.043718713442
877.8,7.8,1273.818,16249.06044,116.5859262,1273.818,94.0815189626606,961.697560887223
877.9,8.12,1326.0772,9136.340019,62.9692761,1326.0772,92.1050552775459,721.308994155502
878,8.42,1375.0702,8950.941731,59.49344455,1375.0702,92.0108018281759,715.108473134092
878.1,8.68,1417.5308,8107.880414,52.27572748,1417.5308,91.4875290285435,690.180966642158
878.2,9.23,1507.3513,17412.69326,105.5788007,1507.3513,94.9684679086678,876.125249342145
878.3,9.56,1561.2436,11242.36675,65.81309764,1561.2436,93.2584526205604,757.909481021611
878.4,9.94,1623.3014,13373.99835,75.29867893,1623.3014,94.1625331731514,780.702717104529
878.5,10.77,1758.8487,30223.85982,157.0531672,1758.8487,94.9504854884351,1526.15818756592
878.6,11.41,1863.3671,25262.80324,123.9105747,1863.3671,96.2627730241098,944.128297551351
878.7,12.06,1969.5186,27236.8486,126.3927098,1969.5186,96.5331056902198,944.27275427686
878.8,12.65,2065.8715,26247.85988,116.1223589,2065.8715,96.8106225008208,837.143337028794
878.9,13.14,2145.8934,23084.0866,98.31726878,2145.8934,96.6666429113478,769.475037031708
879,14.06,2296.1386,44523.56768,177.2217874,2296.1386,95.0088127483522,2222.25463402293
879.1,14.66,2394.1246,31454.69811,120.0781607,2394.1246,97.4419048083061,804.641119913749
879.2,15.5,2531.305,45619.86,164.7155975,2531.305,96.2503342828028,1710.59225065338
879.3,15.79,2578.6649,18008.90805,63.82895385,2578.6649,94.9410969285942,911.05320246809
879.7,14.66,2394.1246,4555.49223,17.39056996,2394.1246,88.3517673867898,530.634331627119
879.8,14.66,2394.1246,2058.933407,7.859968505,2394.1246,86.4671806341951,278.631738831522
880,14.51,2369.6281,514.7402156,1.985332096,2369.6281,85.2214343942408,76.0712204616723
880.1,14.97,2444.7507,25314.54441,94.63696223,2444.7507,96.9866048710673,762.827248162446
880.2,15.35,2506.8085,21992.81885,80.18349704,2506.8085,96.2595754425755,822.624797135295
880.4,15.41,2516.6071,14883.60483,54.05277165,2516.6071,93.8848276227209,910.158091307535
880.5,15.62,2550.9022,13570.48321,48.62132149,2550.9022,93.2280253143956,918.989687695391
880.8,15.21,2483.9451,27297.59642,100.4402235,2483.9451,97.2411966552859,753.08700306151
880.9,15.97,2608.0607,43034.76535,150.8089093,2608.0607,97.0677174695434,1261.90090638105
881,16.46,2688.0826,29948.75019,101.8266247,2688.0826,97.440982180836,766.393853979002
881.1,16.99,2774.6369,33348.23003,109.8479321,2774.6369,97.691237228066,769.931520031548
881.2,17.34,2831.7954,23786.11514,76.76917963,2831.7954,96.0655789723197,935.8459157364
881.3,18.09,2954.2779,49036.88241,151.7039052,2954.2779,97.3014948420892,1323.26280111252
881.4,18.56,3031.0336,33371.86923,100.6271186,3031.0336,97.4042873221399,866.237840441995
881.5,19.12,3122.4872,40334.60456,118.0598947,3122.4872,97.8207549185504,878.989885995955
881.6,19.66,3210.6746,40421.26069,115.0638277,3210.6746,97.7294744743912,917.775041739345
881.7,20.04,3272.7324,30697.35398,85.72662,3272.7324,96.3536620545005,1119.32926643704
881.8,20.48,3344.5888,35694.83304,97.54115155,3344.5888,96.9856916106871,1075.95234687597
881.9,20.7,3380.517,20900.00539,56.5052146,3380.517,93.185613176865,1424.20721333066
882,20.69,3378.8839,4731.781789,12.79901929,3378.8839,85.3708307805546,692.220365007712
882.1,20.71,3382.1501,6865.418481,18.55236977,3382.1501,86.6315018216313,917.803344569875
882.3,20.71,3382.1501,22312.52436,60.29497018,3382.1501,93.6672274987387,1413.00140700732
882.4,20.84,3403.3804,14766.1273,39.6534857,3403.3804,90.5959268816783,1388.61740803646
883.5,15.61,2549.2691,13558.94833,48.61111456,2549.2691,93.2268121237501,918.373044434548
883.6,16.17,2640.7227,33062.43015,114.4292965,2640.7227,97.687320528903,764.628034724832
883.7,16.47,2689.7157,19549.9253,66.42995819,2689.7157,95.1958267760943,939.212276556169
883.8,17.02,2779.5362,34542.44809,113.5810904,2779.5362,97.7586816497342,774.206227672207
883.9,17.82,2910.1842,51099.1488,160.4790859,2910.1842,96.8631165457469,1602.92074397136
884,17.88,2919.9828,7240.746242,22.6635683,2919.9828,88.7637619404659,813.587485037891
884.1,18.13,2960.8103,19087.80718,58.92108167,2960.8103,94.2351506511017,1100.38332793519
884.2,18.26,2982.0406,11876.96274,36.40131701,2982.0406,91.072535689384,1060.31160979866
884.4,18.07,2951.0117,3079.045661,9.53609245,2951.0117,85.9973030885609,431.149431674646
885.4,15.06,2459.4486,28970.73901,107.6581909,2459.4486,97.4031069009618,752.339122091055
885.5,15.55,2539.4705,28010.32246,100.8092053,2539.4705,97.3061838010699,754.546603800036
885.6,15.99,2611.3269,26293.50294,92.02640589,2611.3269,97.0057346284905,787.297253489249
885.7,16.38,2675.0178,24338.14132,83.15454414,2675.0178,96.5319282347313,844.064207310125
885.8,17.27,2820.3637,54340.40454,176.0933703,2820.3637,95.7982468555639,2283.24965645877
885.9,17.55,2866.0905,20034.41366,63.88692596,2866.0905,94.8683512069029,1028.09574678748
886,17.77,2902.0187,16780.06095,52.84678626,2902.0187,93.5628411457067,1080.15917919873
886.1,17.99,2937.9469,17070.08268,53.10274082,2937.9469,93.5547426170282,1100.21076421208
886.2,18.21,2973.8751,17363.10377,53.36172875,2973.8751,93.5429383189942,1121.14632016595
886.6,17.9,2923.249,3598.112273,11.24952423,2923.249,86.4381999838956,487.968790819168
886.7,17.86,2916.7166,1135.31073,3.557507003,2916.7166,84.7264648629179,173.402083261613
887.4,15.94,2603.1614,16621.54727,58.35735612,2603.1614,94.3757975186255,934.829474002175
887.5,16.52,2697.8812,34986.51547,118.5231331,2697.8812,97.7640832630131,782.269355082229
887.7,16.86,2753.4066,27458.33179,91.14420353,2753.4066,97.0117185379219,820.532238676477
887.8,16.95,2768.1045,8275.801599,27.32453902,2768.1045,89.8654963195476,838.711417637595
887.9,17,2776.27,6006.375294,19.7731572,2776.27,88.4624073824963,692.991112500108
888,17.04,2782.8024,5454.009049,17.91260461,2782.8024,88.0893378887448,649.608589343672
890.1,8,1306.48,11075.12471,77.47669994,1306.48,93.0542847448899,769.24662650494
890.2,8.41,1373.4371,11962.31033,79.60338668,1373.4371,93.4690834987683,781.248499270513
890.4,8.65,1412.6315,8648.689102,55.95599905,1412.6315,91.833797406703,706.26947373372
890.5,9.34,1525.3154,21802.39751,130.6380994,1525.3154,95.0353023386519,1082.42311929678
890.6,9.51,1553.0781,6122.51959,36.02982414,1553.0781,90.055695511602,608.841990391417
890.7,10.11,1651.0641,20847.38446,115.4018832,1651.0641,95.6024450887382,916.775179190367
890.8,10.72,1750.6832,22565.59355,117.8051976,1750.6832,95.9411081620898,915.913034776942
890.9,10.74,1753.9494,1626.612486,8.476026313,1753.9494,86.115085082903,225.853759711976
891.1,11.09,1811.1079,17653.21383,89.08502611,1811.1079,95.503615969183,793.756287578099
892,9.6,1567.776,11926.26608,69.52575878,1567.776,93.5686165804853,767.023899236327
892.1,9.66,1577.5746,2653.632004,15.37361659,1577.5746,86.9533706129452,346.209532858155
892.2,9.92,1620.0352,9413.978172,53.10971743,1620.0352,92.2913090838287,725.69448019531
892.3,10.27,1677.1937,12851.69984,70.03297991,1677.1937,93.9726427727164,774.617859135029
892.4,10.56,1724.5536,11160.93624,59.14924219,1724.5536,93.2037190362156,758.528585059231
892.5,11.01,1798.0431,17512.20124,89.01555339,1798.0431,95.4623335178744,794.645285949856
892.6,11.55,1886.2305,21863.37041,105.936984,1886.2305,96.2392108999718,822.235251278062
892.7,11.98,1956.4538,18451.43495,86.19574035,1956.4538,95.7548210472941,783.296432969622
892.8,12.9,2106.699,40499.47557,175.7001633,2106.699,94.7302396897486,2134.22528944781
892.9,13.36,2181.8216,22203.33538,93.0088419,2181.8216,96.5413869484784,767.927455325795
893,14.42,2354.9302,52200.22368,202.5907348,2354.9302,92.831832146821,3741.79965311731
893.1,15.02,2452.9162,32334.3374,120.4776559,2452.9162,97.5241494060604,800.549884564348
893.2,15.76,2573.7656,41371.41449,146.911784,2573.7656,97.1818430803186,1165.91138022001
893.3,16.24,2652.1544,28938.39074,99.72426117,2652.1544,97.3504420918581,766.739420340672
893.4,16.53,2699.5143,19086.59526,64.62016857,2699.5143,95.0183124752824,950.834534960757
893.5,17.35,2833.4285,50686.57918,163.4955658,2833.4285,96.6440075670597,1701.03776179709
893.6,17.89,2921.6159,36054.685,112.7882455,2921.6159,97.7773045372028,801.385847620842
893.7,18.29,2986.9399,28512.24299,87.2429122,2986.9399,96.7375462414547,930.198743072812
893.8,18.8,3070.228,36403.82934,108.3681592,3070.228,97.6491598616199,855.795832032113
893.9,18.88,3083.2928,9328.013208,27.65028667,3083.2928,89.3450080217627,993.899059041315
895.5,11.67,1905.8277,11737.30628,56.28725341,1905.8277,93.3912589299903,775.688180639191
895.6,11.84,1933.5904,7972.795508,37.68524983,1933.5904,91.2432812840075,698.155276436847
895.7,11.86,1936.8566,1968.662063,9.289641606,1936.8566,86.5713993889051,264.363765822412
895.8,12.21,1994.0151,15624.57015,71.61514742,1994.0151,94.9327299092548,791.739170018446
896.1,11.87,1938.4897,11972.675,56.44857078,1938.4897,93.4789829280393,780.740180720375
896.2,12.12,1979.3172,11459.91852,52.91653345,1979.3172,93.1924011461526,780.145281819362
896.5,12.14,1982.5834,6999.49872,32.26715889,1982.5834,90.558178161106,660.880198758067
896.6,12.37,2020.1447,10914.28906,49.37853807,2020.1447,92.8720712185645,777.962751196801
896.7,12.54,2047.9074,8569.940366,38.24659168,2047.9074,91.5101535345209,727.574779256518
896.8,12.67,2069.1377,6974.522079,30.80706426,2069.1377,90.4613628821059,665.274351823215
897.3,11.59,1892.7629,5028.710573,24.28206853,1892.7629,89.1700499928843,544.606841058443
